County,AQI_records_18,Good_18,Moderate_18,Unhealthy_sens_18,Unhealthy_18,Very_unhealthy_18,Hazardous_18,Max_AQI_18,90th_Percentile_AQI_18,Median_AQI_18,CO_18,NO2_18,O3_18,PM2.5_18,PM10_18,AQI_records_19,Good_19,Moderate_19,Unhealthy_sens_19,Unhealthy_19,Very_unhealthy_19,Hazardous_19,Max_AQI_19,90th_Percentile_AQI_19,Median_AQI_19,CO_19,NO2_19,O3_19,PM2.5_19,PM10_19
Chase,116,96,20,0,0,0,0,67,53,30,0,0,0,116,0,118.0,105.0,12.0,1.0,0.0,0.0,0.0,113.0,51.0,27.0,0.0,0.0,0.0,118.0,0.0
Ford,354,325,28,1,0,0,0,129,41,17,0,0,0,0,354,304.0,301.0,3.0,0.0,0.0,0.0,0.0,54.0,31.0,15.0,0.0,0.0,0.0,0.0,304.0
Johnson,363,277,86,0,0,0,0,92,61,40,0,0,222,141,0,364.0,210.0,154.0,0.0,0.0,0.0,0.0,92.0,64.0,46.0,0.0,0.0,0.0,364.0,0.0
Johnson,363,277,86,0,0,0,0,92,61,40,0,0,222,141,0,362.0,308.0,54.0,0.0,0.0,0.0,0.0,77.0,53.0,38.0,0.0,0.0,246.0,116.0,0.0
Johnson,363,277,86,0,0,0,0,92,61,40,0,0,222,141,0,352.0,298.0,47.0,7.0,0.0,0.0,0.0,143.0,61.0,38.0,0.0,0.0,352.0,0.0,0.0
Johnson,363,277,86,0,0,0,0,92,61,40,0,0,222,141,0,364.0,345.0,19.0,0.0,0.0,0.0,0.0,80.0,49.0,40.0,0.0,1.0,356.0,0.0,7.0
Leavenworth,362,325,37,0,0,0,0,100,51,33,0,0,362,0,0,362.0,347.0,15.0,0.0,0.0,0.0,0.0,97.0,45.0,33.0,0.0,0.0,362.0,0.0,0.0
Neosho,359,285,74,0,0,0,0,87,57,40,0,0,285,68,6,365.0,219.0,145.0,1.0,0.0,0.0,0.0,119.0,62.0,45.0,0.0,0.0,122.0,242.0,1.0
Sedgwick,365,238,127,0,0,0,0,100,64,44,0,10,194,110,51,365.0,282.0,83.0,0.0,0.0,0.0,0.0,97.0,58.0,41.0,0.0,8.0,253.0,100.0,4.0
Shawnee,365,194,171,0,0,0,0,99,67,50,0,0,98,267,0,365.0,216.0,148.0,0.0,1.0,0.0,0.0,161.0,63.0,45.0,0.0,0.0,128.0,237.0,0.0
Sherman,350,344,6,0,0,0,0,91,31,14,0,0,0,0,350,358.0,354.0,4.0,0.0,0.0,0.0,0.0,58.0,31.0,12.0,0.0,0.0,0.0,0.0,358.0
Sumner,365,293,72,0,0,0,0,90,58,38,0,1,282,67,15,365.0,287.0,78.0,0.0,0.0,0.0,0.0,97.0,57.0,41.0,0.0,3.0,244.0,110.0,8.0
Sumner,365,293,72,0,0,0,0,90,58,38,0,1,282,67,15,357.0,240.0,117.0,0.0,0.0,0.0,0.0,93.0,61.0,44.0,0.0,0.0,160.0,197.0,0.0
Trego,364,287,76,1,0,0,0,130,61,39,0,1,289,73,1,364.0,310.0,54.0,0.0,0.0,0.0,0.0,99.0,53.0,37.0,0.0,0.0,252.0,112.0,0.0
Wyandotte,365,200,162,2,1,0,0,172,71,48,0,8,139,217,1,365.0,239.0,125.0,1.0,0.0,0.0,0.0,137.0,63.0,43.0,0.0,24.0,155.0,185.0,1.0
Bell,256,224,32,0,0,0,0,84,52,39,0,0,215,41,0,263.0,238.0,25.0,0.0,0.0,0.0,0.0,77.0,50.0,40.0,0.0,0.0,222.0,41.0,0.0
Bell,256,224,32,0,0,0,0,84,52,39,0,0,215,41,0,365.0,237.0,126.0,2.0,0.0,0.0,0.0,105.0,62.0,45.0,0.0,1.0,211.0,153.0,0.0
Boone,243,218,23,1,1,0,0,151,51,38,0,0,243,0,0,351.0,320.0,31.0,0.0,0.0,0.0,0.0,90.0,50.0,35.0,0.0,0.0,351.0,0.0,0.0
Boone,243,218,23,1,1,0,0,151,51,38,0,0,243,0,0,239.0,222.0,17.0,0.0,0.0,0.0,0.0,80.0,49.0,39.0,0.0,0.0,239.0,0.0,0.0
Boone,243,218,23,1,1,0,0,151,51,38,0,0,243,0,0,245.0,239.0,6.0,0.0,0.0,0.0,0.0,71.0,46.0,38.0,0.0,0.0,245.0,0.0,0.0
Boyd,364,245,118,1,0,0,0,119,59,44,0,10,113,241,0,365.0,259.0,106.0,0.0,0.0,0.0,0.0,74.0,58.0,44.0,0.0,4.0,124.0,236.0,1.0
Bullitt,233,196,35,2,0,0,0,150,58,38,0,0,233,0,0,243.0,214.0,29.0,0.0,0.0,0.0,0.0,93.0,51.0,41.0,0.0,0.0,243.0,0.0,0.0
Campbell,350,206,143,1,0,0,0,101,60,45,0,12,83,255,0,362.0,241.0,120.0,1.0,0.0,0.0,0.0,108.0,60.0,44.0,0.0,21.0,127.0,214.0,0.0
Campbell,350,206,143,1,0,0,0,101,60,45,0,12,83,255,0,365.0,301.0,63.0,1.0,0.0,0.0,0.0,111.0,56.0,41.0,0.0,1.0,215.0,21.0,128.0
Carter,281,248,33,0,0,0,0,80,52,35,0,0,195,86,0,285.0,266.0,19.0,0.0,0.0,0.0,0.0,67.0,49.0,37.0,0.0,0.0,215.0,69.0,1.0
Carter,281,248,33,0,0,0,0,80,52,35,0,0,195,86,0,365.0,228.0,137.0,0.0,0.0,0.0,0.0,97.0,61.0,46.0,0.0,0.0,157.0,208.0,0.0
Christian,280,217,63,0,0,0,0,90,58,41,0,0,193,87,0,278.0,228.0,50.0,0.0,0.0,0.0,0.0,80.0,54.0,40.0,0.0,0.0,198.0,80.0,0.0
Daviess,357,206,150,1,0,0,0,112,63,46,0,16,86,255,0,364.0,220.0,143.0,1.0,0.0,0.0,0.0,101.0,63.0,46.0,0.0,0.0,137.0,227.0,0.0
Edmonson,365,234,131,0,0,0,0,100,61,43,2,0,109,254,0,365.0,225.0,140.0,0.0,0.0,0.0,0.0,77.0,60.0,46.0,0.0,0.0,134.0,231.0,0.0
Fayette,364,202,162,0,0,0,0,87,62,48,0,10,65,288,1,364.0,231.0,133.0,0.0,0.0,0.0,0.0,80.0,58.0,46.0,0.0,5.0,127.0,232.0,0.0
Fayette,364,202,162,0,0,0,0,87,62,48,0,10,65,288,1,355.0,332.0,23.0,0.0,0.0,0.0,0.0,74.0,48.0,38.0,0.0,0.0,355.0,0.0,0.0
Fayette,364,202,162,0,0,0,0,87,62,48,0,10,65,288,1,360.0,273.0,87.0,0.0,0.0,0.0,0.0,75.0,57.0,42.0,0.0,0.0,192.0,168.0,0.0
Greenup,238,218,19,1,0,0,0,119,50,36,0,0,238,0,0,242.0,237.0,5.0,0.0,0.0,0.0,0.0,58.0,45.0,37.0,0.0,0.0,242.0,0.0,0.0
Hancock,125,115,10,0,0,0,0,97,48,38,0,0,125,0,0,245.0,208.0,37.0,0.0,0.0,0.0,0.0,84.0,54.0,42.0,0.0,0.0,245.0,0.0,0.0
Hancock,125,115,10,0,0,0,0,97,48,38,0,0,125,0,0,365.0,339.0,25.0,1.0,0.0,0.0,0.0,105.0,49.0,37.0,2.0,0.0,320.0,42.0,1.0
Hancock,125,115,10,0,0,0,0,97,48,38,0,0,125,0,0,365.0,263.0,102.0,0.0,0.0,0.0,0.0,80.0,58.0,43.0,0.0,0.0,122.0,243.0,0.0
Hancock,125,115,10,0,0,0,0,97,48,38,0,0,125,0,0,303.0,257.0,46.0,0.0,0.0,0.0,0.0,93.0,54.0,40.0,0.0,0.0,216.0,48.0,39.0
Hardin,361,191,170,0,0,0,0,100,64,49,0,0,66,295,0,363.0,261.0,102.0,0.0,0.0,0.0,0.0,72.0,57.0,44.0,0.0,0.0,128.0,235.0,0.0
Henderson,360,188,170,2,0,0,0,108,66,49,0,0,79,281,0,59.0,29.0,30.0,0.0,0.0,0.0,0.0,71.0,65.0,53.0,0.0,0.0,0.0,59.0,0.0
Jefferson,365,125,232,6,2,0,0,166,77,54,0,4,84,277,0,365.0,85.0,267.0,13.0,0.0,0.0,0.0,150.0,80.0,58.0,0.0,0.0,75.0,289.0,1.0
Jefferson,365,125,232,6,2,0,0,166,77,54,0,4,84,277,0,365.0,238.0,111.0,16.0,0.0,0.0,0.0,129.0,87.0,46.0,0.0,2.0,363.0,0.0,0.0
Jefferson,365,125,232,6,2,0,0,166,77,54,0,4,84,277,0,365.0,124.0,239.0,2.0,0.0,0.0,0.0,136.0,71.0,54.0,0.0,1.0,99.0,265.0,0.0
Jefferson,365,125,232,6,2,0,0,166,77,54,0,4,84,277,0,365.0,269.0,96.0,0.0,0.0,0.0,0.0,84.0,58.0,42.0,0.0,2.0,204.0,159.0,0.0
Jefferson,365,125,232,6,2,0,0,166,77,54,0,4,84,277,0,361.0,252.0,107.0,2.0,0.0,0.0,0.0,105.0,62.0,42.0,0.0,0.0,182.0,167.0,12.0
Jefferson,365,125,232,6,2,0,0,166,77,54,0,4,84,277,0,205.0,198.0,7.0,0.0,0.0,0.0,0.0,64.0,46.0,35.0,0.0,0.0,205.0,0.0,0.0
Jefferson,365,125,232,6,2,0,0,166,77,54,0,4,84,277,0,364.0,143.0,219.0,2.0,0.0,0.0,0.0,123.0,66.0,53.0,0.0,0.0,47.0,317.0,0.0
Jefferson,365,125,232,6,2,0,0,166,77,54,0,4,84,277,0,365.0,261.0,102.0,2.0,0.0,0.0,0.0,122.0,66.0,29.0,0.0,0.0,0.0,365.0,0.0
Jefferson,365,125,232,6,2,0,0,166,77,54,0,4,84,277,0,234.0,197.0,37.0,0.0,0.0,0.0,0.0,93.0,58.0,44.0,0.0,0.0,234.0,0.0,0.0
Jefferson,365,125,232,6,2,0,0,166,77,54,0,4,84,277,0,365.0,194.0,165.0,6.0,0.0,0.0,0.0,150.0,67.0,49.0,0.0,0.0,142.0,223.0,0.0
Jefferson,365,125,232,6,2,0,0,166,77,54,0,4,84,277,0,365.0,344.0,21.0,0.0,0.0,0.0,0.0,57.0,42.0,26.0,0.0,0.0,0.0,365.0,0.0
Jefferson,365,125,232,6,2,0,0,166,77,54,0,4,84,277,0,203.0,191.0,12.0,0.0,0.0,0.0,0.0,100.0,48.0,37.0,0.0,0.0,203.0,0.0,0.0
Jessamine,237,207,30,0,0,0,0,90,54,39,0,0,237,0,0,245.0,221.0,24.0,0.0,0.0,0.0,0.0,67.0,50.0,43.0,0.0,0.0,245.0,0.0,0.0
Livingston,257,226,31,0,0,0,0,97,54,39,0,0,240,0,17,261.0,237.0,24.0,0.0,0.0,0.0,0.0,77.0,50.0,41.0,0.0,0.0,242.0,0.0,19.0
Livingston,257,226,31,0,0,0,0,97,54,39,0,0,240,0,17,365.0,198.0,167.0,0.0,0.0,0.0,0.0,97.0,63.0,48.0,0.0,0.0,103.0,262.0,0.0
McCracken,364,183,181,0,0,0,0,100,64,50,0,0,68,296,0,361.0,186.0,175.0,0.0,0.0,0.0,0.0,97.0,63.0,50.0,0.0,2.0,101.0,257.0,1.0
Morgan,364,337,27,0,0,0,0,80,48,34,0,0,364,0,0,365.0,247.0,118.0,0.0,0.0,0.0,0.0,93.0,58.0,45.0,0.0,0.0,145.0,220.0,0.0
Morgan,364,337,27,0,0,0,0,80,48,34,0,0,364,0,0,364.0,344.0,20.0,0.0,0.0,0.0,0.0,87.0,48.0,35.0,0.0,0.0,364.0,0.0,0.0
Morgan,364,337,27,0,0,0,0,80,48,34,0,0,364,0,0,356.0,341.0,15.0,0.0,0.0,0.0,0.0,80.0,47.0,36.0,0.0,0.0,356.0,0.0,0.0
Oldham,243,214,28,1,0,0,0,108,54,38,0,0,243,0,0,242.0,203.0,38.0,1.0,0.0,0.0,0.0,105.0,58.0,42.0,0.0,0.0,242.0,0.0,0.0
Perry,364,205,159,0,0,0,0,80,61,48,0,0,63,301,0,358.0,322.0,36.0,0.0,0.0,0.0,0.0,80.0,51.0,37.0,0.0,0.0,358.0,0.0,0.0
Perry,364,205,159,0,0,0,0,80,61,48,0,0,63,301,0,353.0,238.0,115.0,0.0,0.0,0.0,0.0,87.0,57.0,44.0,0.0,0.0,106.0,247.0,0.0
Perry,364,205,159,0,0,0,0,80,61,48,0,0,63,301,0,245.0,224.0,21.0,0.0,0.0,0.0,0.0,87.0,50.0,40.0,0.0,0.0,245.0,0.0,0.0
Pike,359,272,87,0,0,0,0,84,57,41,0,0,96,263,0,353.0,307.0,43.0,3.0,0.0,0.0,0.0,147.0,58.0,37.0,0.0,0.0,353.0,0.0,0.0
Pike,359,272,87,0,0,0,0,84,57,41,0,0,96,263,0,361.0,286.0,75.0,0.0,0.0,0.0,0.0,68.0,55.0,41.0,0.0,0.0,111.0,250.0,0.0
Pulaski,282,224,58,0,0,0,0,74,57,39,0,0,195,87,0,365.0,145.0,220.0,0.0,0.0,0.0,0.0,81.0,64.0,53.0,0.0,2.0,88.0,275.0,0.0
Pulaski,282,224,58,0,0,0,0,74,57,39,0,0,195,87,0,282.0,251.0,31.0,0.0,0.0,0.0,0.0,67.0,52.0,41.0,0.0,0.0,202.0,80.0,0.0
Simpson,243,212,31,0,0,0,0,93,51,38,0,0,243,0,0,244.0,222.0,22.0,0.0,0.0,0.0,0.0,67.0,50.0,40.0,0.0,0.0,244.0,0.0,0.0
Trigg,348,324,24,0,0,0,0,87,48,35,0,0,348,0,0,353.0,328.0,25.0,0.0,0.0,0.0,0.0,87.0,49.0,37.0,0.0,0.0,353.0,0.0,0.0
Warren,352,202,150,0,0,0,0,95,62,48,0,0,39,313,0,348.0,237.0,111.0,0.0,0.0,0.0,0.0,76.0,58.0,44.0,0.0,0.0,98.0,250.0,0.0
Warren,352,202,150,0,0,0,0,95,62,48,0,0,39,313,0,364.0,279.0,84.0,1.0,0.0,0.0,0.0,103.0,57.0,39.0,0.0,26.0,121.0,217.0,0.0
Warren,352,202,150,0,0,0,0,95,62,48,0,0,39,313,0,360.0,210.0,147.0,3.0,0.0,0.0,0.0,122.0,64.0,47.0,0.0,0.0,148.0,212.0,0.0
Washington,359,326,33,0,0,0,0,77,50,35,0,0,359,0,0,365.0,193.0,172.0,0.0,0.0,0.0,0.0,97.0,61.0,48.0,0.0,0.0,118.0,247.0,0.0
Washington,359,326,33,0,0,0,0,77,50,35,0,0,359,0,0,211.0,138.0,72.0,1.0,0.0,0.0,0.0,116.0,59.0,39.0,0.0,0.0,0.0,211.0,0.0
Washington,359,326,33,0,0,0,0,77,50,35,0,0,359,0,0,364.0,331.0,33.0,0.0,0.0,0.0,0.0,80.0,50.0,39.0,0.0,0.0,364.0,0.0,0.0
Washington,359,326,33,0,0,0,0,77,50,35,0,0,359,0,0,363.0,360.0,3.0,0.0,0.0,0.0,0.0,71.0,45.0,34.0,0.0,0.0,362.0,1.0,0.0
Washington,359,326,33,0,0,0,0,77,50,35,0,0,359,0,0,360.0,279.0,81.0,0.0,0.0,0.0,0.0,93.0,58.0,42.0,0.0,0.0,173.0,187.0,0.0
Washington,359,326,33,0,0,0,0,77,50,35,0,0,359,0,0,260.0,192.0,68.0,0.0,0.0,0.0,0.0,87.0,64.0,37.0,0.0,0.0,170.0,89.0,1.0
Washington,359,326,33,0,0,0,0,77,50,35,0,0,359,0,0,116.0,95.0,21.0,0.0,0.0,0.0,0.0,78.0,55.0,34.0,0.0,0.0,0.0,116.0,0.0
Washington,359,326,33,0,0,0,0,77,50,35,0,0,359,0,0,245.0,219.0,26.0,0.0,0.0,0.0,0.0,87.0,51.0,41.0,0.0,0.0,245.0,0.0,0.0
Washington,359,326,33,0,0,0,0,77,50,35,0,0,359,0,0,365.0,268.0,96.0,1.0,0.0,0.0,0.0,102.0,62.0,37.0,0.0,8.0,96.0,260.0,1.0
Washington,359,326,33,0,0,0,0,77,50,35,0,0,359,0,0,365.0,177.0,188.0,0.0,0.0,0.0,0.0,95.0,66.0,51.0,0.0,0.0,110.0,255.0,0.0
Washington,359,326,33,0,0,0,0,77,50,35,0,0,359,0,0,352.0,317.0,33.0,2.0,0.0,0.0,0.0,126.0,50.0,38.0,0.0,0.0,202.0,150.0,0.0
Washington,359,326,33,0,0,0,0,77,50,35,0,0,359,0,0,365.0,283.0,82.0,0.0,0.0,0.0,0.0,93.0,61.0,45.0,0.0,0.0,332.0,33.0,0.0
Ascension,364,325,36,3,0,0,0,122,51,31,0,7,357,0,0,361.0,319.0,41.0,1.0,0.0,0.0,0.0,101.0,54.0,33.0,0.0,7.0,354.0,0.0,0.0
Bossier,365,280,85,0,0,0,0,96,63,38,0,0,218,144,3,357.0,282.0,75.0,0.0,0.0,0.0,0.0,86.0,55.0,37.0,0.0,0.0,175.0,175.0,7.0
Caddo,361,267,92,2,0,0,0,128,64,39,0,0,270,91,0,356.0,271.0,85.0,0.0,0.0,0.0,0.0,82.0,59.0,39.0,0.0,0.0,251.0,105.0,0.0
Calcasieu,365,145,214,6,0,0,0,108,69,53,0,1,41,323,0,365.0,131.0,234.0,0.0,0.0,0.0,0.0,90.0,65.0,53.0,0.0,1.0,69.0,295.0,0.0
East Baton Rouge,365,170,184,11,0,0,0,126,71,51,0,1,79,285,0,365.0,190.0,173.0,2.0,0.0,0.0,0.0,108.0,71.0,50.0,0.0,3.0,102.0,260.0,0.0
Iberville,365,279,78,7,1,0,0,153,66,38,0,1,297,67,0,365.0,290.0,71.0,4.0,0.0,0.0,0.0,119.0,59.0,38.0,0.0,1.0,283.0,81.0,0.0
Jefferson,365,207,157,1,0,0,0,101,67,47,0,1,87,277,0,365.0,85.0,267.0,13.0,0.0,0.0,0.0,150.0,80.0,58.0,0.0,0.0,75.0,289.0,1.0
Jefferson,365,207,157,1,0,0,0,101,67,47,0,1,87,277,0,365.0,238.0,111.0,16.0,0.0,0.0,0.0,129.0,87.0,46.0,0.0,2.0,363.0,0.0,0.0
Jefferson,365,207,157,1,0,0,0,101,67,47,0,1,87,277,0,365.0,124.0,239.0,2.0,0.0,0.0,0.0,136.0,71.0,54.0,0.0,1.0,99.0,265.0,0.0
Jefferson,365,207,157,1,0,0,0,101,67,47,0,1,87,277,0,365.0,269.0,96.0,0.0,0.0,0.0,0.0,84.0,58.0,42.0,0.0,2.0,204.0,159.0,0.0
Jefferson,365,207,157,1,0,0,0,101,67,47,0,1,87,277,0,361.0,252.0,107.0,2.0,0.0,0.0,0.0,105.0,62.0,42.0,0.0,0.0,182.0,167.0,12.0
Jefferson,365,207,157,1,0,0,0,101,67,47,0,1,87,277,0,205.0,198.0,7.0,0.0,0.0,0.0,0.0,64.0,46.0,35.0,0.0,0.0,205.0,0.0,0.0
Jefferson,365,207,157,1,0,0,0,101,67,47,0,1,87,277,0,364.0,143.0,219.0,2.0,0.0,0.0,0.0,123.0,66.0,53.0,0.0,0.0,47.0,317.0,0.0
Jefferson,365,207,157,1,0,0,0,101,67,47,0,1,87,277,0,365.0,261.0,102.0,2.0,0.0,0.0,0.0,122.0,66.0,29.0,0.0,0.0,0.0,365.0,0.0
Jefferson,365,207,157,1,0,0,0,101,67,47,0,1,87,277,0,234.0,197.0,37.0,0.0,0.0,0.0,0.0,93.0,58.0,44.0,0.0,0.0,234.0,0.0,0.0
Jefferson,365,207,157,1,0,0,0,101,67,47,0,1,87,277,0,365.0,194.0,165.0,6.0,0.0,0.0,0.0,150.0,67.0,49.0,0.0,0.0,142.0,223.0,0.0
Jefferson,365,207,157,1,0,0,0,101,67,47,0,1,87,277,0,365.0,344.0,21.0,0.0,0.0,0.0,0.0,57.0,42.0,26.0,0.0,0.0,0.0,365.0,0.0
Jefferson,365,207,157,1,0,0,0,101,67,47,0,1,87,277,0,203.0,191.0,12.0,0.0,0.0,0.0,0.0,100.0,48.0,37.0,0.0,0.0,203.0,0.0,0.0
Lafayette,365,210,155,0,0,0,0,97,65,47,0,0,114,251,0,365.0,212.0,153.0,0.0,0.0,0.0,0.0,84.0,61.0,46.0,0.0,0.0,116.0,249.0,0.0
Lafourche,362,280,82,0,0,0,0,90,56,39,0,0,207,155,0,360.0,173.0,185.0,2.0,0.0,0.0,0.0,126.0,63.0,51.0,0.0,0.0,81.0,279.0,0.0
Livingston,365,212,153,0,0,0,0,100,62,46,0,0,111,254,0,261.0,237.0,24.0,0.0,0.0,0.0,0.0,77.0,50.0,41.0,0.0,0.0,242.0,0.0,19.0
Livingston,365,212,153,0,0,0,0,100,62,46,0,0,111,254,0,365.0,198.0,167.0,0.0,0.0,0.0,0.0,97.0,63.0,48.0,0.0,0.0,103.0,262.0,0.0
Orleans,365,209,156,0,0,0,0,87,63,46,0,22,0,338,5,365.0,292.0,73.0,0.0,0.0,0.0,0.0,90.0,57.0,36.0,0.0,52.0,0.0,307.0,6.0
Ouachita,363,323,40,0,0,0,0,100,51,34,0,0,285,78,0,363.0,310.0,53.0,0.0,0.0,0.0,0.0,71.0,52.0,36.0,0.0,0.0,300.0,63.0,0.0
Pointe Coupee,356,324,32,0,0,0,0,97,48,31,0,0,356,0,0,351.0,322.0,26.0,3.0,0.0,0.0,0.0,112.0,49.0,33.0,0.0,0.0,351.0,0.0,0.0
Rapides,119,84,35,0,0,0,0,92,61,41,0,0,0,119,0,119.0,88.0,31.0,0.0,0.0,0.0,0.0,74.0,58.0,40.0,0.0,0.0,0.0,119.0,0.0
St. Bernard,365,188,174,3,0,0,0,112,66,49,0,0,109,255,1,365.0,159.0,205.0,1.0,0.0,0.0,0.0,112.0,64.0,52.0,0.0,0.0,82.0,283.0,0.0
St. James,364,350,14,0,0,0,0,93,44,27,0,0,364,0,0,359.0,344.0,15.0,0.0,0.0,0.0,0.0,97.0,46.0,29.0,0.0,0.0,359.0,0.0,0.0
St. John the Baptist,359,336,22,1,0,0,0,108,48,31,0,0,359,0,0,364.0,334.0,30.0,0.0,0.0,0.0,0.0,93.0,48.0,33.0,0.0,0.0,364.0,0.0,0.0
St. Martin,352,321,31,0,0,0,0,97,50,33,0,0,352,0,0,355.0,330.0,25.0,0.0,0.0,0.0,0.0,80.0,48.0,34.0,0.0,0.0,355.0,0.0,0.0
St. Tammany,365,280,84,1,0,0,0,101,61,38,0,0,200,165,0,363.0,266.0,97.0,0.0,0.0,0.0,0.0,84.0,60.0,41.0,0.0,0.0,187.0,176.0,0.0
Tangipahoa,125,89,36,0,0,0,0,81,58,37,0,0,0,125,0,117.0,84.0,33.0,0.0,0.0,0.0,0.0,68.0,58.0,40.0,0.0,0.0,0.0,117.0,0.0
Terrebonne,119,95,24,0,0,0,0,73,56,36,0,0,0,119,0,120.0,93.0,27.0,0.0,0.0,0.0,0.0,73.0,57.0,37.0,0.0,0.0,0.0,120.0,0.0
West Baton Rouge,365,218,144,3,0,0,0,129,66,46,0,3,90,272,0,364.0,202.0,162.0,0.0,0.0,0.0,0.0,100.0,62.0,47.0,0.0,8.0,93.0,263.0,0.0
Androscoggin,361,309,52,0,0,0,0,84,54,34,0,0,160,199,2,361.0,327.0,34.0,0.0,0.0,0.0,0.0,76.0,49.0,33.0,0.0,0.0,162.0,198.0,1.0
Aroostook,365,262,101,0,1,1,0,216,60,42,0,0,135,230,0,365.0,304.0,59.0,1.0,1.0,0.0,0.0,182.0,55.0,36.0,0.0,0.0,176.0,176.0,13.0
Cumberland,365,280,85,0,0,0,0,100,58,41,0,4,183,176,2,365.0,208.0,157.0,0.0,0.0,0.0,0.0,100.0,59.0,47.0,0.0,0.0,65.0,297.0,3.0
Cumberland,365,280,85,0,0,0,0,100,58,41,0,4,183,176,2,361.0,254.0,104.0,3.0,0.0,0.0,0.0,105.0,61.0,44.0,0.0,1.0,204.0,156.0,0.0
Cumberland,365,280,85,0,0,0,0,100,58,41,0,4,183,176,2,363.0,236.0,127.0,0.0,0.0,0.0,0.0,84.0,61.0,44.0,0.0,0.0,156.0,204.0,3.0
Cumberland,365,280,85,0,0,0,0,100,58,41,0,4,183,176,2,365.0,178.0,182.0,5.0,0.0,0.0,0.0,150.0,68.0,51.0,0.0,0.0,0.0,365.0,0.0
Hancock,365,331,33,1,0,0,0,122,50,37,0,0,329,36,0,245.0,208.0,37.0,0.0,0.0,0.0,0.0,84.0,54.0,42.0,0.0,0.0,245.0,0.0,0.0
Hancock,365,331,33,1,0,0,0,122,50,37,0,0,329,36,0,365.0,339.0,25.0,1.0,0.0,0.0,0.0,105.0,49.0,37.0,2.0,0.0,320.0,42.0,1.0
Hancock,365,331,33,1,0,0,0,122,50,37,0,0,329,36,0,365.0,263.0,102.0,0.0,0.0,0.0,0.0,80.0,58.0,43.0,0.0,0.0,122.0,243.0,0.0
Hancock,365,331,33,1,0,0,0,122,50,37,0,0,329,36,0,303.0,257.0,46.0,0.0,0.0,0.0,0.0,93.0,54.0,40.0,0.0,0.0,216.0,48.0,39.0
Kennebec,360,339,21,0,0,0,0,90,47,30,0,115,210,33,2,361.0,352.0,9.0,0.0,0.0,0.0,0.0,70.0,44.0,29.0,0.0,129.0,211.0,21.0,0.0
Knox,219,209,9,1,0,0,0,112,45,36,0,0,219,0,0,359.0,328.0,31.0,0.0,0.0,0.0,0.0,87.0,50.0,36.0,0.0,0.0,359.0,0.0,0.0
Knox,219,209,9,1,0,0,0,112,45,36,0,0,219,0,0,213.0,204.0,9.0,0.0,0.0,0.0,0.0,84.0,47.0,36.0,0.0,0.0,213.0,0.0,0.0
Knox,219,209,9,1,0,0,0,112,45,36,0,0,219,0,0,355.0,342.0,13.0,0.0,0.0,0.0,0.0,80.0,46.0,35.0,0.0,0.0,355.0,0.0,0.0
Knox,219,209,9,1,0,0,0,112,45,36,0,0,219,0,0,245.0,218.0,27.0,0.0,0.0,0.0,0.0,93.0,51.0,41.0,0.0,0.0,245.0,0.0,0.0
Knox,219,209,9,1,0,0,0,112,45,36,0,0,219,0,0,364.0,214.0,150.0,0.0,0.0,0.0,0.0,84.0,62.0,46.0,0.0,0.0,128.0,232.0,4.0
Oxford,354,290,64,0,0,0,0,98,58,39,0,0,144,210,0,334.0,305.0,29.0,0.0,0.0,0.0,0.0,72.0,49.0,33.0,0.0,0.0,148.0,186.0,0.0
Penobscot,365,309,56,0,0,0,0,97,54,37,0,0,155,209,1,362.0,336.0,26.0,0.0,0.0,0.0,0.0,72.0,47.0,33.0,0.0,0.0,177.0,182.0,3.0
Washington,339,327,11,1,0,0,0,122,46,36,0,0,324,15,0,365.0,193.0,172.0,0.0,0.0,0.0,0.0,97.0,61.0,48.0,0.0,0.0,118.0,247.0,0.0
Washington,339,327,11,1,0,0,0,122,46,36,0,0,324,15,0,211.0,138.0,72.0,1.0,0.0,0.0,0.0,116.0,59.0,39.0,0.0,0.0,0.0,211.0,0.0
Washington,339,327,11,1,0,0,0,122,46,36,0,0,324,15,0,364.0,331.0,33.0,0.0,0.0,0.0,0.0,80.0,50.0,39.0,0.0,0.0,364.0,0.0,0.0
Washington,339,327,11,1,0,0,0,122,46,36,0,0,324,15,0,363.0,360.0,3.0,0.0,0.0,0.0,0.0,71.0,45.0,34.0,0.0,0.0,362.0,1.0,0.0
Washington,339,327,11,1,0,0,0,122,46,36,0,0,324,15,0,360.0,279.0,81.0,0.0,0.0,0.0,0.0,93.0,58.0,42.0,0.0,0.0,173.0,187.0,0.0
Washington,339,327,11,1,0,0,0,122,46,36,0,0,324,15,0,260.0,192.0,68.0,0.0,0.0,0.0,0.0,87.0,64.0,37.0,0.0,0.0,170.0,89.0,1.0
Washington,339,327,11,1,0,0,0,122,46,36,0,0,324,15,0,116.0,95.0,21.0,0.0,0.0,0.0,0.0,78.0,55.0,34.0,0.0,0.0,0.0,116.0,0.0
Washington,339,327,11,1,0,0,0,122,46,36,0,0,324,15,0,245.0,219.0,26.0,0.0,0.0,0.0,0.0,87.0,51.0,41.0,0.0,0.0,245.0,0.0,0.0
Washington,339,327,11,1,0,0,0,122,46,36,0,0,324,15,0,365.0,268.0,96.0,1.0,0.0,0.0,0.0,102.0,62.0,37.0,0.0,8.0,96.0,260.0,1.0
