State,County,age_adjusted_trend,crude_trend,latest_age_adjusted,latest_crude,rank
Washington,Whatcom,-0.029999999999995596,0.020000000000011533,5.6,6.1,3399.5
New York,Onondaga,-0.1599999999999831,-0.1199999999999822,6.6,7.5,3400.5
California,Amador,-0.05999999999997572,0.020000000000027923,5.8,7.8,3400.5
Nebraska,Gosper,0.030000000000018328,0.12000000000002722,5.1,6.8,3406.0
Texas,Atascosa,-0.09999999999994733,-0.04999999999993951,6.1,6.7,3406.0
Arizona,Gila,-0.24999999999998546,-0.1699999999999745,7.3,10.2,3408.0
Pennsylvania,Snyder,-0.20999999999999117,-0.16999999999998985,7.0,8.2,3409.0
Idaho,Caribou,-0.06999999999999713,-0.059999999999998506,5.9,6.9,3409.0
Minnesota,Le Sueur,0.0399999999999938,0.09000000000000123,5.0,6.0,3410.0
Tennessee,Hickman,-0.5300000000000273,-0.5300000000000273,9.1,10.5,3411.0
Oklahoma,Greer,-0.3599999999999998,-0.33999999999998654,8.1,9.0,3411.5
Pennsylvania,Wyoming,-0.15999999999999845,-0.1400000000000012,6.6,8.2,3413.5
Texas,Callahan,-0.19999999999998455,-0.22999999999997273,6.9,8.5,3414.0
Kentucky,Union,-0.6599999999999697,-0.5799999999999587,9.4,10.3,3414.5
Texas,Brazoria,-0.009999999999968144,0.05000000000004564,5.4,5.7,3415.0
Idaho,Clearwater,-0.14999999999998564,-0.06999999999997432,6.5,8.9,3415.5
Oregon,Wasco,-0.17999999999992747,-0.10999999999990054,6.7,8.2,3418.0
Colorado,Douglas,0.09000000000000942,0.10000000000001558,3.7,4.0,3418.0
Mississippi,Washington,-0.4399999999999863,-0.3699999999999827,8.6,10.0,3419.0
Michigan,Ogemaw,-0.4500000000000085,-0.4500000000000084,8.7,11.8,3419.5
Illinois,Cass,-0.2699999999999518,-0.22999999999992687,7.4,8.8,3419.5
Virginia,Northumberland,-0.14999999999999253,-0.12999999999999537,6.5,9.9,3419.5
Kentucky,Marshall,-0.39999999999996166,-0.41999999999996,8.3,10.4,3420.0
West Virginia,Randolph,-0.68999999999995,-0.7099999999999387,9.4,11.5,3420.5
West Virginia,Marion,-0.49999999999995526,-0.5499999999999555,8.9,10.1,3421.5
South Carolina,Lee,-0.34999999999999953,-0.3100000000000068,8.0,9.3,3422.0
Nebraska,Loup,-0.03999999999997856,-0.029999999999950292,5.6,7.8,3422.5
Georgia,Warren,-0.45000000000002377,-0.4900000000000334,8.7,11.1,3422.5
Georgia,Union,-0.21000000000001456,-0.13000000000001816,7.0,10.3,3423.0
North Carolina,Richmond,-0.4399999999999946,-0.3999999999999848,8.6,10.1,3423.5
Illinois,Rock Island,-0.17999999999994964,-0.10999999999993108,6.7,8.0,3424.0
Minnesota,Lake of the Woods,-0.020000000000012362,0.009999999999976233,5.5,7.4,3424.0
Michigan,Kalkaska,-0.4099999999999993,-0.39000000000000357,8.4,10.5,3424.5
Illinois,Johnson,-0.2699999999999673,-0.2799999999999587,7.4,8.9,3425.5
Tennessee,Crockett,-0.5199999999999975,-0.5299999999999819,9.0,10.7,3426.5
California,Nevada,-0.009999999999983125,0.030000000000025933,5.4,7.3,3428.0
Indiana,Noble,-0.3099999999999761,-0.21999999999996714,7.7,9.0,3429.5
California,Mono,-0.009999999999990402,0.13000000000003362,5.4,6.3,3433.0
Kentucky,Owen,-0.6400000000000017,-0.7000000000000083,9.3,11.1,3433.5
Texas,Garza,-0.22999999999998064,-0.0799999999999497,7.1,6.7,3434.0
South Dakota,Brown,0.010000000000021263,0.08000000000001845,5.2,6.0,3435.0
Vermont,Caledonia,-0.1200000000000203,-0.11000000000003016,6.3,7.7,3435.5
Minnesota,Chisago,0.03999999999999397,0.07999999999999555,4.9,5.7,3436.0
North Carolina,Surry,-0.3699999999999827,-0.30999999999996863,8.1,10.0,3436.5
Tennessee,Carter,-0.6400000000000173,-0.6400000000000184,9.3,11.6,3436.5
North Dakota,McHenry,-0.039999999999987046,0.050000000000022984,5.6,7.2,3437.5
Oregon,Curry,-0.16999999999994456,-0.12999999999992687,6.6,9.7,3439.5
Wyoming,Laramie,-0.08999999999998622,-0.0499999999999701,6.0,6.8,3439.5
Alaska,Northwest Arctic,-0.7699999999999678,-0.5899999999999566,9.4,9.0,3439.5
Kansas,Chase,-0.16999999999995136,-0.16999999999994386,6.6,8.4,3440.5
Colorado,Routt,0.05000000000000771,0.130000000000011,4.7,5.4,3440.5
Virginia,Caroline,-0.150000000000008,-0.1400000000000094,6.5,7.4,3440.5
Virginia,Rappahannock,-0.10000000000000012,-0.06999999999999763,6.1,8.4,3441.0
Maryland,Washington,-0.22999999999998816,-0.21999999999998276,7.1,8.2,3443.5
Montana,Carbon,-0.010000000000006023,0.029999999999979685,5.4,7.3,3444.0
Indiana,Carroll,-0.2999999999999843,-0.28999999999997855,7.6,9.3,3444.0
Virginia,Galax,-0.5300000000000271,-0.6100000000000064,9.0,10.5,3445.5
Washington,San Juan,0.040000000000009375,0.12000000000001218,4.8,7.1,3446.0
Illinois,Christian,-0.25999999999996826,-0.23999999999996421,7.3,8.8,3446.0
Idaho,Jefferson,-0.06999999999995142,-0.029999999999949775,5.8,6.1,3446.5
Michigan,Hillsdale,-0.3700000000000043,-0.38000000000001105,8.1,9.8,3447.5
Georgia,Early,-0.430000000000034,-0.4500000000000387,8.5,10.2,3448.0
Missouri,Ste. Genevieve,-0.2999999999999931,-0.259999999999991,7.6,9.5,3449.0
North Carolina,Northampton,-0.3899999999999871,-0.31999999999998346,8.2,11.2,3449.5
Alabama,Randolph,-0.3899999999999874,-0.32999999999998125,8.2,10.2,3451.0
Texas,Medina,-0.05999999999996014,6.135547137640904e-14,5.7,6.6,3453.0
Minnesota,Kittson,-8.064915101672645e-15,0.049999999999992245,5.3,7.0,3453.5
Pennsylvania,Sullivan,-0.2300000000000033,-0.1400000000000095,7.1,9.8,3453.5
Nebraska,Holt,-0.05999999999996039,0.02000000000004986,5.7,7.4,3454.0
New York,Wyoming,-0.2599999999999761,-0.19999999999996992,7.3,8.7,3454.0
Michigan,Isabella,-0.37000000000001276,-0.2500000000000079,8.1,7.5,3455.5
South Carolina,Sumter,-0.2300000000000035,-0.20999999999999797,7.1,7.9,3456.0
Indiana,Porter,-0.16999999999998178,-0.14999999999996996,6.6,7.6,3457.5
Mississippi,Adams,-0.40999999999993836,-0.3099999999999149,8.3,10.1,3458.0
North Carolina,Ashe,-0.2899999999999864,-0.2599999999999844,7.5,10.0,3459.0
South Dakota,Pennington,0.009999999999991193,0.08999999999999439,5.2,6.2,3459.0
Michigan,Oscoda,-0.4500000000000018,-0.46999999999999725,8.6,12.0,3459.0
Tennessee,Polk,-0.5899999999999942,-0.6199999999999901,9.1,11.3,3461.0
Nebraska,Adams,-0.06999999999997464,-0.059999999999968294,5.8,6.7,3461.5
Washington,Skamania,-0.07999999999999563,0.010000000000006818,5.9,7.7,3464.0
Louisiana,Lafourche,-0.3799999999999431,-0.28999999999993437,8.1,9.2,3464.5
North Dakota,Stark,-0.02999999999999562,0.030000000000010543,5.5,5.9,3466.0
Indiana,Warren,-0.2599999999999909,-0.2599999999999838,7.3,9.1,3467.0
Indiana,Tipton,-0.27999999999996567,-0.2499999999999627,7.4,9.2,3469.5
Mississippi,Winston,-0.3799999999999592,-0.3699999999999519,8.1,9.8,3469.5
Wisconsin,Wood,-0.059999999999983025,0.02000000000001978,5.7,7.2,3470.0
Idaho,Canyon,-0.15999999999996115,-0.11999999999993645,6.5,6.9,3473.5
Idaho,Teton,0.020000000000035184,0.0700000000000503,5.0,5.5,3474.0
Massachusetts,Plymouth,-0.01999999999998901,-0.00999999999999041,5.4,6.4,3474.0
Virginia,King George,-0.05999999999999031,-0.019999999999981175,5.7,6.3,3475.0
California,Santa Barbara,-0.009999999999968248,0.09000000000004672,5.3,5.6,3476.5
Wyoming,Crook,-0.0800000000000183,-0.04000000000002468,5.9,7.7,3477.0
Georgia,Crisp,-0.500000000000038,-0.5100000000000444,8.8,10.5,3477.0
Iowa,Dallas,0.05000000000002321,0.060000000000029065,4.4,4.5,3477.5
Colorado,Boulder,0.05000000000002321,0.09000000000002448,4.4,4.6,3477.5
Georgia,Berrien,-0.5300000000000037,-0.5099999999999918,8.9,10.4,3478.5
North Carolina,Rockingham,-0.34999999999999254,-0.3699999999999896,7.9,9.7,3480.5
Utah,Weber,-0.009999999999975749,0.030000000000033295,5.3,5.4,3482.5
North Dakota,Foster,-0.020000000000004365,-0.010000000000006195,5.4,6.9,3484.0
North Carolina,Rowan,-0.27999999999998804,-0.22999999999997273,7.4,8.7,3485.0
Montana,Stillwater,-0.020000000000004563,0.04999999999999248,5.4,7.2,3485.0
Florida,Okeechobee,-0.7000000000001484,-0.6500000000001932,9.2,11.1,3485.5
Wyoming,Sublette,-0.059999999999998097,0.020000000000004476,5.7,7.1,3486.0
South Dakota,Marshall,0.010000000000013456,0.16000000000001371,5.1,6.5,3488.0
Tennessee,Carroll,-0.5099999999999995,-0.5000000000000004,8.8,10.6,3490.0
Alabama,Chilton,-0.4100000000000153,-0.3500000000000081,8.3,9.7,3491.0
Mississippi,Wilkinson,-0.7399999999999732,-0.7099999999999702,9.2,10.6,3491.5
Georgia,Brantley,-0.5800000000000276,-0.5600000000000301,9.0,10.5,3491.5
California,Sutter,-0.09999999999997707,-0.04999999999995465,6.0,6.7,3491.5
Georgia,Seminole,-0.35000000000000825,-0.3100000000000146,7.9,10.2,3491.5
Illinois,Greene,-0.2999999999999551,-0.25999999999995294,7.5,9.2,3493.0
Ohio,Ottawa,-0.22000000000003544,-0.1700000000000433,7.0,9.4,3494.0
North Carolina,Cherokee,-0.3200000000000054,-0.2800000000000036,7.7,10.8,3494.0
Ohio,Mercer,-0.25000000000002376,-0.21000000000002858,7.2,8.6,3494.5
Vermont,Windham,-0.07000000000002797,-3.0222894821182745e-14,5.8,7.6,3494.5
South Dakota,Spink,-0.00999999999999102,0.0900000000000095,5.3,6.8,3494.5
Virginia,Botetourt,-0.12000000000000481,-0.09000000000000914,6.2,8.0,3495.0
South Dakota,Jones,0.010000000000005664,0.10000000000001537,5.1,6.9,3495.0
Tennessee,Shelby,-0.27999999999999575,-0.23999999999999375,7.4,7.9,3495.5
Arkansas,Boone,-0.35000000000001574,-0.31000000000001365,7.9,9.7,3495.5
Ohio,Auglaize,-0.22000000000004327,-0.22000000000004988,7.0,8.4,3496.0
Texas,Gillespie,-0.08999999999997152,-0.009999999999952418,5.9,8.3,3497.0
Washington,Douglas,-0.09999999999997762,-0.019999999999952053,6.0,7.1,3497.5
South Dakota,Yankton,-0.009999999999998427,0.0700000000000124,5.3,6.4,3497.5
Kansas,Mitchell,-0.14999999999997785,-0.10999999999997609,6.4,8.1,3499.0
South Carolina,Bamberg,-0.2800000000000035,-0.25000000000000705,7.4,9.0,3499.5
Louisiana,Jefferson Davis,-0.4399999999999405,-0.39999999999993296,8.4,9.7,3499.5
Utah,Salt Lake,0.030000000000010307,0.070000000000012,4.8,4.7,3500.0
Kansas,Meade,-0.17999999999994293,-0.1499999999999249,6.6,7.9,3500.5
Kansas,Trego,-0.09999999999998456,-0.07999999999997337,6.0,8.1,3500.5
Georgia,Charlton,-0.49000000000005606,-0.4500000000000382,8.7,9.4,3501.5
Wisconsin,Marquette,-0.10999999999998428,-0.01999999999997446,6.1,8.4,3502.0
Louisiana,Beauregard,-0.35999999999994514,-0.33999999999993297,7.9,8.8,3502.5
Indiana,Shelby,-0.30999999999998407,-0.2999999999999769,7.6,9.0,3503.0
Massachusetts,Essex,-0.02999999999995759,0.03000000000005591,5.4,6.3,3504.0
Oklahoma,McClain,-0.1600000000000061,-0.1500000000000077,6.5,7.3,3504.5
Oklahoma,Kingfisher,-0.21000000000001393,-0.20999999999999797,6.9,7.9,3505.0
Kentucky,Clark,-0.4399999999999796,-0.4499999999999773,8.4,9.8,3506.5
Mississippi,Lafayette,-0.179999999999958,-0.07999999999995733,6.6,6.3,3506.5
Virginia,Charlotte,-0.4000000000000382,-0.37000000000004973,8.2,10.5,3509.0
Connecticut,New Haven,-0.02999999999997243,0.030000000000032917,5.4,6.2,3510.0
Georgia,Polk,-0.3700000000000046,-0.3599999999999913,8.0,8.9,3511.0
Michigan,Sanilac,-0.389999999999994,-0.36999999999999134,8.1,10.3,3511.5
Kentucky,Henderson,-0.4999999999999859,-0.5099999999999774,8.7,10.3,3511.5
Nebraska,Dawes,-0.0299999999999728,0.010000000000029003,5.4,5.7,3512.0
Iowa,Floyd,-0.13999999999997917,-0.11999999999997536,6.3,7.9,3512.5
Colorado,Summit,0.03000000000002552,0.1400000000000396,4.7,5.2,3513.5
Pennsylvania,Perry,-0.2000000000000076,-0.15000000000000802,6.8,8.3,3513.5
Tennessee,Cheatham,-0.33999999999998687,-0.28999999999997905,7.8,9.0,3515.0
Texas,Borden,3.8120052461771295e-14,-0.029999999999957682,5.1,6.6,3517.0
Illinois,Massac,-0.3299999999999658,-0.34999999999996245,7.7,9.6,3518.5
Georgia,Tift,-0.3399999999999945,-0.2599999999999912,7.8,8.5,3518.5
California,Sonoma,3.0198887493608076e-14,0.080000000000049,5.1,6.2,3521.0
Wisconsin,Vernon,-0.13999999999998639,-0.08999999999998642,6.3,8.0,3521.0
Ohio,Wood,-0.20000000000001572,-0.18000000000001098,6.8,7.0,3521.5
Michigan,Shiawassee,-0.26999999999999036,-0.2299999999999882,7.3,8.8,3522.0
Pennsylvania,Franklin,-0.17999999999999552,-0.11999999999998961,6.6,8.0,3522.5
Alabama,Dallas,-0.440000000000009,-0.39000000000001667,8.4,10.1,3523.5
Minnesota,Houston,0.01999999999998929,0.08999999999998641,4.9,6.3,3524.0
Texas,Roberts,-0.1399999999999869,-0.12999999999998044,6.3,7.9,3524.5
North Dakota,Oliver,-0.059999999999976496,0.030000000000025635,5.6,7.5,3524.5
Kentucky,Trimble,-0.6399999999999803,-0.6699999999999756,9.0,10.7,3524.5
North Dakota,Steele,0.010000000000013635,0.1300000000000186,5.0,6.8,3526.0
Ohio,Fairfield,-0.20000000000003076,-0.20000000000003854,6.8,7.7,3526.5
Montana,Mineral,-0.19000000000003917,-0.27000000000005114,6.7,9.2,3527.0
Alaska,HOONAH-ANGOON CENSUS AREA,-0.2199999999999668,-0.119999999999959,6.9,9.3,3528.0
Mississippi,Clay,-0.35999999999999194,-0.2899999999999866,7.9,9.4,3528.5
North Carolina,Jones,-0.44000000000001743,-0.4000000000000239,8.4,10.8,3529.5
Maine,Sagadahoc,-0.10000000000004494,-0.09000000000005487,6.0,7.6,3529.5
North Dakota,Rolette,-0.4899999999999871,-0.4399999999999864,8.6,9.3,3530.0
Pennsylvania,Beaver,-0.15000000000000774,-0.14000000000001755,6.4,7.9,3531.0
Texas,Cameron,-0.16999999999996732,-0.13999999999995616,6.5,6.8,3532.5
Georgia,Jefferson,-0.44000000000003225,-0.5000000000000308,8.4,9.8,3532.5
Indiana,Randolph,-0.42999999999997424,-0.44999999999996987,8.3,10.1,3537.0
Alabama,Houston,-0.32999999999999596,-0.31999999999999784,7.7,9.0,3537.5
Kentucky,Lyon,-0.44999999999998574,-0.48999999999997906,8.4,10.9,3538.0
North Dakota,Williams,-0.01999999999998969,0.0300000000000256,5.3,5.1,3538.5
Alabama,Clay,-0.5100000000000305,-0.5000000000000386,8.7,10.7,3538.5
Massachusetts,Hampshire,-0.04999999999998493,0.03000000000001846,5.5,5.8,3541.0
Kentucky,Greenup,-0.5199999999999747,-0.49999999999997063,8.7,10.8,3542.5
Washington,Thurston,7.331888536221807e-15,0.090000000000017,5.1,5.9,3543.0
Alabama,Pike,-0.3499999999999854,-0.27999999999998765,7.8,7.7,3543.0
Pennsylvania,Armstrong,-0.23000000000001164,-0.1900000000000242,7.0,8.9,3544.0
Missouri,Schuyler,-0.4300000000000026,-0.41,8.3,10.1,3545.0
Nebraska,Nance,-0.10999999999996785,-0.07999999999995772,6.0,7.7,3545.5
Indiana,Whitley,-0.24999999999999323,-0.21999999999999667,7.1,8.5,3546.0
Ohio,Licking,-0.23000000000002668,-0.1900000000000316,7.0,8.1,3547.0
Virginia,Salem,-0.1400000000000165,-0.12000000000001237,6.3,7.2,3548.5
Missouri,St. Louis,-0.07000000000000424,-0.030000000000002816,5.7,6.7,3549.0
Utah,Tooele,-7.550760152821395e-15,0.00999999999999803,5.1,4.9,3549.0
Arkansas,Jefferson,-0.33000000000001084,-0.2600000000000139,7.7,8.9,3549.5
Texas,Floyd,-0.18999999999994105,-0.10999999999990034,6.6,8.0,3550.5
Mississippi,Jasper,-0.36999999999995187,-0.40999999999994613,7.9,9.6,3550.5
North Dakota,Ransom,-0.06000000000000608,-0.010000000000005997,5.6,7.0,3551.5
Montana,Blaine,-0.33000000000002533,-0.2600000000000215,7.7,8.8,3551.5
Kansas,Neosho,-0.21999999999998962,-0.2299999999999804,6.9,8.3,3552.0
South Dakota,McCook,-0.009999999999998628,7.766624929978409e-15,5.2,6.3,3552.0
New York,Erie,-0.16999999999999688,-0.1599999999999912,6.5,7.5,3552.5
Washington,Skagit,-0.04999999999999994,0.02000000000001951,5.5,6.8,3555.0
North Carolina,Wilkes,-0.41999999999997634,-0.4399999999999717,8.2,10.2,3556.0
Montana,McCone,-0.07000000000001967,-0.010000000000021101,5.7,7.8,3556.0
Florida,Highlands,-0.4500000000001085,-0.30000000000014615,8.4,12.6,3556.5
Tennessee,Bradley,-0.40000000000000074,-0.37999999999999545,8.1,9.2,3557.5
Alaska,Southeast Fairbanks,-0.18999999999996361,-0.14999999999995517,6.6,7.5,3557.5
Indiana,Floyd,-0.23999999999997174,-0.18999999999996395,7.0,8.0,3560.0
Florida,Indian River,-0.2500000000000404,-0.10000000000003707,7.1,10.5,3561.0
New York,Essex,-0.1999999999999921,-0.1400000000000026,6.7,8.6,3563.5
South Dakota,Union,0.019999999999997208,0.0900000000000017,4.7,5.7,3564.5
Texas,Castro,-0.13999999999994087,-0.05999999999992319,6.2,7.1,3565.0
Oklahoma,Osage,-0.32000000000002,-0.310000000000021,7.6,9.3,3567.0
West Virginia,Pleasants,-0.589999999999942,-0.6099999999999379,8.8,10.4,3568.5
Minnesota,Carver,0.039999999999993985,0.07999999999999592,3.8,4.2,3570.0
Kentucky,Grant,-0.6499999999999934,-0.6299999999999806,8.9,9.9,3570.5
North Dakota,Benson,-0.4599999999999999,-0.409999999999999,8.4,9.6,3573.0
Louisiana,Jackson,-0.5499999999999404,-0.5399999999999341,8.7,10.4,3573.5
Virginia,Winchester,-0.189999999999994,-0.12999999999998005,6.6,7.3,3575.5
Nebraska,Sheridan,-0.15999999999998363,-0.15999999999996842,6.4,8.5,3578.0
Tennessee,Houston,-0.6800000000000339,-0.7400000000000407,8.9,10.8,3578.5
California,Yolo,-0.019999999999982046,0.03000000000003321,5.2,5.0,3581.0
Nebraska,Richardson,-0.1399999999999792,-0.13999999999997945,6.2,8.1,3581.0
Texas,Stephens,-0.29999999999997784,-0.23999999999994895,7.4,8.9,3581.5
Illinois,Coles,-0.29999999999997834,-0.2499999999999696,7.4,7.9,3583.5
Georgia,Calhoun,-0.690000000000026,-0.680000000000019,8.9,9.6,3583.5
Texas,Hood,-0.13999999999998589,-0.07999999999998027,6.2,8.2,3584.0
Louisiana,Orleans,-0.22999999999995005,-0.15999999999994544,6.9,7.5,3584.0
Kansas,Ford,-0.17999999999993516,-0.049999999999901124,6.5,6.7,3584.5
Georgia,Marion,-0.4099999999999927,-0.4499999999999775,8.1,10.2,3585.5
Georgia,Bibb,-0.28000000000001146,-0.2800000000000112,7.3,8.0,3586.0
Iowa,Marion,-0.05999999999997599,0.010000000000029008,5.5,6.5,3587.0
Georgia,Jeff Davis,-0.610000000000045,-0.5600000000000368,8.8,10.1,3587.0
Michigan,Saginaw,-0.29999999999999244,-0.30999999999998407,7.4,8.7,3587.5
Kansas,Rush,-0.17999999999995003,-0.09999999999993985,6.5,8.7,3587.5
North Dakota,Pembina,-0.06999999999998209,0.06000000000002046,5.6,7.4,3587.5
California,Sacramento,-0.029999999999988376,-0.009999999999975608,5.3,5.7,3588.5
Missouri,Lincoln,-0.2999999999999929,-0.27999999999998826,7.4,8.2,3588.5
Texas,El Paso,-0.049999999999954255,0.010000000000043837,5.4,5.5,3589.0
Nevada,Pershing,-0.22999999999996545,-0.1799999999999425,6.9,7.7,3589.0
Utah,Davis,0.030000000000003284,0.06000000000000596,4.3,4.3,3590.0
New York,Cortland,-0.26999999999998986,-0.24999999999998537,7.2,7.6,3590.5
Texas,Motley,-0.21999999999995937,-0.12999999999993483,6.8,9.5,3591.5
Indiana,Lake,-0.2899999999999416,-0.2599999999999229,7.3,8.4,3594.0
Wisconsin,Chippewa,-0.07999999999998841,-0.01999999999998174,5.7,6.8,3594.0
Massachusetts,Norfolk,0.020000000000004584,0.050000000000007226,4.5,5.2,3596.5
Kentucky,Warren,-0.3999999999999707,-0.359999999999969,8.0,7.9,3597.0
Illinois,Marshall,-0.21999999999996694,-0.18999999999994804,6.8,8.8,3598.5
Michigan,Montmorency,-0.4499999999999998,-0.5200000000000055,8.3,12.0,3599.0
New York,Oneida,-0.31999999999996703,-0.27999999999995673,7.5,8.9,3600.0
Illinois,Douglas,-0.2899999999999641,-0.29999999999995447,7.3,8.5,3601.0
New York,Warren,-0.1799999999999807,-0.10999999999997603,6.5,8.3,3602.5
Alabama,Lamar,-0.5300000000000114,-0.5600000000000068,8.6,10.8,3604.0
Colorado,Broomfield,0.030000000000018085,0.07000000000001956,3.9,4.2,3604.0
Illinois,Stephenson,-0.22999999999998105,-0.21999999999997408,6.9,8.9,3604.5
Minnesota,Anoka,0.010000000000006112,0.050000000000015254,4.7,5.3,3605.0
Tennessee,Smith,-0.5300000000000268,-0.5300000000000198,8.6,10.1,3605.0
Wisconsin,Winnebago,-0.049999999999984744,-0.029999999999980098,5.4,6.0,3605.5
Wisconsin,Oneida,-0.049999999999984744,0.02000000000001164,5.4,7.4,3605.5
Pennsylvania,Lackawanna,-0.17999999999999555,-0.14999999999998534,6.5,7.8,3608.5
Hawaii,Kauai,0.010000000000021516,0.09000000000002384,4.6,5.6,3608.5
Minnesota,Dakota,0.03000000000000312,0.07000000000000474,4.0,4.5,3608.5
Michigan,Gladwin,-0.48000000000001125,-0.5000000000000163,8.4,11.4,3608.5
California,Napa,2.994356328419714e-14,0.09000000000005402,4.8,5.8,3611.0
Tennessee,Blount,-0.33000000000000396,-0.3500000000000014,7.6,9.2,3612.0
Texas,Dallas,-0.1199999999999749,-0.02999999999995744,6.0,6.0,3612.5
Minnesota,Watonwan,-0.05999999999999935,0.03000000000002584,5.5,6.9,3613.0
Wisconsin,Taylor,-0.1299999999999886,-0.0799999999999874,6.1,7.7,3613.0
Virginia,Orange,-0.17999999999999608,-0.16999999999999782,6.5,7.9,3613.5
Nebraska,Webster,-0.10999999999996841,-0.09999999999995461,5.9,7.6,3615.0
Mississippi,Covington,-0.4000000000000005,-0.390000000000002,8.0,9.2,3617.5
Colorado,Custer,-0.039999999999978955,-0.039999999999963315,5.3,7.9,3617.5
Georgia,Murray,-0.4599999999999761,-0.4199999999999595,8.3,9.3,3619.0
Kentucky,Madison,-0.4199999999999892,-0.36999999999999056,8.1,8.1,3619.5
Minnesota,Wabasha,-1.4859971035808622e-14,0.05999999999998394,4.9,6.4,3620.0
Indiana,Tippecanoe,-0.24999999999997774,-0.17999999999997307,7.0,6.3,3620.0
New York,Jefferson,-0.2899999999999949,-0.18999999999997919,7.3,7.5,3620.5
Mississippi,Choctaw,-0.38999999999994867,-0.3499999999999399,7.9,9.9,3621.0
Illinois,Adams,-0.2099999999999764,-0.1399999999999718,6.7,8.2,3625.0
Texas,Maverick,-0.16999999999997387,-0.16999999999997492,6.4,6.3,3626.0
Georgia,Talbot,-0.40000000000002445,-0.37000000000002103,8.0,10.8,3627.0
Indiana,Lawrence,-0.3899999999999861,-0.4399999999999878,7.9,9.5,3628.5
California,San Joaquin,-0.0799999999999654,-0.01999999999995107,5.6,5.9,3628.5
Nebraska,Howard,-0.08999999999997138,-0.11999999999996724,5.7,7.1,3630.0
Utah,Morgan,0.019999999999996767,0.019999999999996996,4.3,4.5,3630.0
Alabama,Lauderdale,-0.2900000000000097,-0.2400000000000104,7.3,8.6,3630.0
California,El Dorado,-0.00999999999999085,0.03000000000001835,5.0,6.4,3630.0
Minnesota,Olmsted,0.01999999999999728,0.05999999999999826,4.2,4.7,3634.0
North Dakota,Slope,-0.04000000000000908,0.06999999999998957,5.3,7.3,3636.5
Illinois,Montgomery,-0.30999999999997613,-0.31999999999997536,7.4,8.9,3637.5
Texas,Hardeman,-0.2799999999999881,-0.2999999999999707,7.2,8.9,3637.5
