Date,Source,Site ID,POC,Daily Max 1-hour SO2 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude,Year
2022-02-14,AQS,540390020,1,1.4,ppb,1,Dixie St.,19,79.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-15,AQS,540390020,1,2.3,ppb,3,Dixie St.,20,83.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-16,AQS,540390020,1,1.7,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-17,AQS,540390020,1,0.9,ppb,0,Dixie St.,22,92.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-18,AQS,540390020,1,0.7,ppb,0,Dixie St.,20,83.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-19,AQS,540390020,1,0.9,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-20,AQS,540390020,1,0.9,ppb,0,Dixie St.,21,88.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-21,AQS,540390020,1,3.1,ppb,4,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-22,AQS,540390020,1,1.2,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-23,AQS,540390020,1,2.8,ppb,3,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-24,AQS,540390020,1,0.7,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-25,AQS,540390020,1,0.8,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-26,AQS,540390020,1,0.6,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-27,AQS,540390020,1,4.1,ppb,6,Dixie St.,21,88.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-02-28,AQS,540390020,1,4.3,ppb,6,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-01,AQS,540390020,1,1.8,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-02,AQS,540390020,1,1.3,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-03,AQS,540390020,1,1.7,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-04,AQS,540390020,1,1.0,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-05,AQS,540390020,1,2.9,ppb,3,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-06,AQS,540390020,1,0.9,ppb,0,Dixie St.,21,88.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-07,AQS,540390020,1,0.8,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-08,AQS,540390020,1,0.8,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-09,AQS,540390020,1,0.9,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-10,AQS,540390020,1,1.9,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-11,AQS,540390020,1,1.6,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-12,AQS,540390020,1,0.8,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-13,AQS,540390020,1,0.6,ppb,0,Dixie St.,21,88.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-14,AQS,540390020,1,1.8,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-15,AQS,540390020,1,3.3,ppb,4,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-16,AQS,540390020,1,3.7,ppb,4,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-17,AQS,540390020,1,1.3,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-18,AQS,540390020,1,3.1,ppb,4,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-19,AQS,540390020,1,0.9,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-20,AQS,540390020,1,0.9,ppb,0,Dixie St.,21,88.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-21,AQS,540390020,1,1.0,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-22,AQS,540390020,1,4.7,ppb,6,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-23,AQS,540390020,1,0.9,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-24,AQS,540390020,1,0.7,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-25,AQS,540390020,1,0.9,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-26,AQS,540390020,1,0.6,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-27,AQS,540390020,1,0.8,ppb,0,Dixie St.,21,88.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-28,AQS,540390020,1,1.1,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-29,AQS,540390020,1,0.8,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-30,AQS,540390020,1,1.9,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-03-31,AQS,540390020,1,0.8,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-01,AQS,540390020,1,0.7,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-02,AQS,540390020,1,1.5,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-03,AQS,540390020,1,0.7,ppb,0,Dixie St.,21,88.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-04,AQS,540390020,1,1.1,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-05,AQS,540390020,1,1.4,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-06,AQS,540390020,1,1.1,ppb,1,Dixie St.,20,83.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-07,AQS,540390020,1,0.8,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-08,AQS,540390020,1,0.7,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-09,AQS,540390020,1,0.6,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-10,AQS,540390020,1,1.0,ppb,1,Dixie St.,21,88.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-11,AQS,540390020,1,2.8,ppb,3,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-12,AQS,540390020,1,1.0,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-15,AQS,540390020,1,1.2,ppb,1,Dixie St.,20,83.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-27,AQS,540390020,1,1.2,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-28,AQS,540390020,1,1.0,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-29,AQS,540390020,1,1.0,ppb,1,Dixie St.,21,88.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-04-30,AQS,540390020,1,0.8,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-01,AQS,540390020,1,1.0,ppb,1,Dixie St.,21,88.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-02,AQS,540390020,1,0.9,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-03,AQS,540390020,1,1.6,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-04,AQS,540390020,1,1.9,ppb,1,Dixie St.,20,83.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-05,AQS,540390020,1,0.7,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-06,AQS,540390020,1,1.1,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-07,AQS,540390020,1,0.8,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-08,AQS,540390020,1,0.7,ppb,0,Dixie St.,21,88.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-09,AQS,540390020,1,0.8,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-10,AQS,540390020,1,1.1,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-11,AQS,540390020,1,1.1,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-12,AQS,540390020,1,1.1,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-13,AQS,540390020,1,0.9,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-14,AQS,540390020,1,0.9,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-15,AQS,540390020,1,1.0,ppb,1,Dixie St.,21,88.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-16,AQS,540390020,1,1.1,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-17,AQS,540390020,1,2.0,ppb,3,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-18,AQS,540390020,1,1.0,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-19,AQS,540390020,1,0.7,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-20,AQS,540390020,1,0.9,ppb,0,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
2022-05-21,AQS,540390020,1,1.0,ppb,1,Dixie St.,24,100.0,42401,Sulfur dioxide,100,16620,"Charleston, WV",54,West Virginia,39,Kanawha,38.346258,-81.621161,2022
