"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/29/2023","AQS","540030003","1","0.079","ppm","129","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"06/30/2023","AQS","540030003","1","0.041","ppm","38","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/01/2023","AQS","540030003","1","0.044","ppm","41","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/02/2023","AQS","540030003","1","0.041","ppm","38","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/03/2023","AQS","540030003","1","0.044","ppm","41","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/04/2023","AQS","540030003","1","0.046","ppm","43","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/05/2023","AQS","540030003","1","0.053","ppm","49","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/06/2023","AQS","540030003","1","0.065","ppm","84","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/07/2023","AQS","540030003","1","0.049","ppm","45","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/08/2023","AQS","540030003","1","0.052","ppm","48","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/09/2023","AQS","540030003","1","0.038","ppm","35","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/10/2023","AQS","540030003","1","0.048","ppm","44","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/11/2023","AQS","540030003","1","0.058","ppm","61","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/12/2023","AQS","540030003","1","0.057","ppm","58","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/13/2023","AQS","540030003","1","0.052","ppm","48","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/14/2023","AQS","540030003","1","0.045","ppm","42","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/15/2023","AQS","540030003","1","0.045","ppm","42","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/16/2023","AQS","540030003","1","0.041","ppm","38","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/17/2023","AQS","540030003","1","0.057","ppm","58","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/18/2023","AQS","540030003","1","0.055","ppm","51","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/19/2023","AQS","540030003","1","0.048","ppm","44","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/20/2023","AQS","540030003","1","0.057","ppm","58","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/21/2023","AQS","540030003","1","0.049","ppm","45","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/22/2023","AQS","540030003","1","0.037","ppm","34","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/23/2023","AQS","540030003","1","0.045","ppm","42","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/24/2023","AQS","540030003","1","0.05","ppm","46","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/25/2023","AQS","540030003","1","0.057","ppm","58","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/26/2023","AQS","540030003","1","0.063","ppm","77","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/27/2023","AQS","540030003","1","0.048","ppm","44","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/28/2023","AQS","540030003","1","0.062","ppm","74","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/29/2023","AQS","540030003","1","0.049","ppm","45","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/30/2023","AQS","540030003","1","0.035","ppm","32","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"07/31/2023","AQS","540030003","1","0.038","ppm","35","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/01/2023","AQS","540030003","1","0.039","ppm","36","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/02/2023","AQS","540030003","1","0.051","ppm","47","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/03/2023","AQS","540030003","1","0.045","ppm","42","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/04/2023","AQS","540030003","1","0.055","ppm","51","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/05/2023","AQS","540030003","1","0.055","ppm","51","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/06/2023","AQS","540030003","1","0.042","ppm","39","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/07/2023","AQS","540030003","1","0.04","ppm","37","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/08/2023","AQS","540030003","1","0.039","ppm","36","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/09/2023","AQS","540030003","1","0.049","ppm","45","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/10/2023","AQS","540030003","1","0.042","ppm","39","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/11/2023","AQS","540030003","1","0.05","ppm","46","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/12/2023","AQS","540030003","1","0.046","ppm","43","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/13/2023","AQS","540030003","1","0.039","ppm","36","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/14/2023","AQS","540030003","1","0.042","ppm","39","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/15/2023","AQS","540030003","1","0.038","ppm","35","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/16/2023","AQS","540030003","1","0.042","ppm","39","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/17/2023","AQS","540030003","1","0.048","ppm","44","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/18/2023","AQS","540030003","1","0.043","ppm","40","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/19/2023","AQS","540030003","1","0.049","ppm","45","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/20/2023","AQS","540030003","1","0.058","ppm","61","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/21/2023","AQS","540030003","1","0.054","ppm","50","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/22/2023","AQS","540030003","1","0.039","ppm","36","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/23/2023","AQS","540030003","1","0.044","ppm","41","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/24/2023","AQS","540030003","1","0.052","ppm","48","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/25/2023","AQS","540030003","1","0.048","ppm","44","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/26/2023","AQS","540030003","1","0.039","ppm","36","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/27/2023","AQS","540030003","1","0.046","ppm","43","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/28/2023","AQS","540030003","1","0.045","ppm","42","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/29/2023","AQS","540030003","1","0.043","ppm","40","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/30/2023","AQS","540030003","1","0.047","ppm","44","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"08/31/2023","AQS","540030003","1","0.037","ppm","34","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"09/01/2023","AQS","540030003","1","0.048","ppm","44","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"09/02/2023","AQS","540030003","1","0.051","ppm","47","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"09/03/2023","AQS","540030003","1","0.049","ppm","45","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"09/04/2023","AQS","540030003","1","0.046","ppm","43","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"09/05/2023","AQS","540030003","1","0.051","ppm","47","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"09/06/2023","AQS","540030003","1","0.053","ppm","49","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"09/07/2023","AQS","540030003","1","0.034","ppm","31","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"09/08/2023","AQS","540030003","1","0.039","ppm","36","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"09/09/2023","AQS","540030003","1","0.049","ppm","45","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"09/10/2023","AQS","540030003","1","0.029","ppm","27","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"09/11/2023","AQS","540030003","1","0.038","ppm","35","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"09/12/2023","AQS","540030003","1","0.055","ppm","51","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"09/13/2023","AQS","540030003","1","0.041","ppm","38","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"09/14/2023","AQS","540030003","1","0.041","ppm","38","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
"09/15/2023","AQS","540030003","1","0.035","ppm","32","MARTINSBURG BALL FIELD","17","100.0000","44201","Ozone","160","25180","Hagerstown-Martinsburg, MD-WV","54","West Virginia","003","Berkeley","39.448104902","-77.963845203"
