NIC_PT,NUI_PT,NAME,IPRCAT,AGECAT,SEXCAT,YEAR,state,county
7981,4412,"Berkeley County, WV",2,2,0,2012,54,003
3622,2653,"Berkeley County, WV",3,2,0,2012,54,003
15598,5678,"Berkeley County, WV",4,2,0,2012,54,003
11976,3025,"Berkeley County, WV",5,2,0,2012,54,003
15033,3295,"Berkeley County, WV",0,2,1,2012,54,003
2682,1793,"Berkeley County, WV",1,2,1,2012,54,003
3741,2147,"Berkeley County, WV",2,2,1,2012,54,003
1690,1283,"Berkeley County, WV",3,2,1,2012,54,003
7527,2845,"Berkeley County, WV",4,2,1,2012,54,003
5837,1562,"Berkeley County, WV",5,2,1,2012,54,003
15508,3143,"Berkeley County, WV",0,2,2,2012,54,003
3104,1932,"Berkeley County, WV",1,2,2,2012,54,003
4240,2265,"Berkeley County, WV",2,2,2,2012,54,003
18035,3160,"Berkeley County, WV",0,3,0,2012,54,003
1931,1370,"Berkeley County, WV",3,2,2,2012,54,003
8071,2833,"Berkeley County, WV",4,2,2,2012,54,003
6139,1463,"Berkeley County, WV",5,2,2,2012,54,003
3450,1733,"Berkeley County, WV",1,3,0,2012,54,003
4609,2055,"Berkeley County, WV",2,3,0,2012,54,003
2179,1204,"Berkeley County, WV",3,3,0,2012,54,003
8983,2745,"Berkeley County, WV",4,3,0,2012,54,003
6804,1542,"Berkeley County, WV",5,3,0,2012,54,003
8941,1563,"Berkeley County, WV",0,3,1,2012,54,003
1660,806,"Berkeley County, WV",1,3,1,2012,54,003
2199,955,"Berkeley County, WV",2,3,1,2012,54,003
1060,566,"Berkeley County, WV",3,3,1,2012,54,003
4380,1324,"Berkeley County, WV",4,3,1,2012,54,003
3320,757,"Berkeley County, WV",5,3,1,2012,54,003
9093,1597,"Berkeley County, WV",0,3,2,2012,54,003
1790,927,"Berkeley County, WV",1,3,2,2012,54,003
2411,1100,"Berkeley County, WV",2,3,2,2012,54,003
1120,637,"Berkeley County, WV",3,3,2,2012,54,003
4604,1422,"Berkeley County, WV",4,3,2,2012,54,003
3484,785,"Berkeley County, WV",5,3,2,2012,54,003
25544,1278,"Berkeley County, WV",0,4,0,2012,54,003
10891,789,"Berkeley County, WV",1,4,0,2012,54,003
13515,955,"Berkeley County, WV",2,4,0,2012,54,003
7317,530,"Berkeley County, WV",3,4,0,2012,54,003
19606,1179,"Berkeley County, WV",4,4,0,2012,54,003
12289,649,"Berkeley County, WV",5,4,0,2012,54,003
17444,3191,"Boone County, WV",0,0,0,2012,54,005
6091,2025,"Boone County, WV",1,0,0,2012,54,005
7697,2362,"Boone County, WV",2,0,0,2012,54,005
4252,1561,"Boone County, WV",3,0,0,2012,54,005
12003,2916,"Boone County, WV",4,0,0,2012,54,005
7751,1355,"Boone County, WV",5,0,0,2012,54,005
8762,1681,"Boone County, WV",0,0,1,2012,54,005
2940,1015,"Boone County, WV",1,0,1,2012,54,005
3717,1192,"Boone County, WV",2,0,1,2012,54,005
2052,775,"Boone County, WV",3,0,1,2012,54,005
3151,1009,"Boone County, WV",1,0,2,2012,54,005
5878,1509,"Boone County, WV",4,0,1,2012,54,005
3826,734,"Boone County, WV",5,0,1,2012,54,005
8682,1510,"Boone County, WV",0,0,2,2012,54,005
3980,1169,"Boone County, WV",2,0,2,2012,54,005
2200,786,"Boone County, WV",3,0,2,2012,54,005
6125,1407,"Boone County, WV",4,0,2,2012,54,005
3925,621,"Boone County, WV",5,0,2,2012,54,005
12227,2985,"Boone County, WV",0,1,0,2012,54,005
3626,1909,"Boone County, WV",1,1,0,2012,54,005
4752,2219,"Boone County, WV",2,1,0,2012,54,005
2434,1481,"Boone County, WV",3,1,0,2012,54,005
7776,2729,"Boone County, WV",4,1,0,2012,54,005
5343,1248,"Boone County, WV",5,1,0,2012,54,005
6018,1581,"Boone County, WV",0,1,1,2012,54,005
1610,955,"Boone County, WV",1,1,1,2012,54,005
2152,1120,"Boone County, WV",2,1,1,2012,54,005
1054,731,"Boone County, WV",3,1,1,2012,54,005
3661,1417,"Boone County, WV",4,1,1,2012,54,005
2607,685,"Boone County, WV",5,1,1,2012,54,005
6209,1405,"Boone County, WV",0,1,2,2012,54,005
2017,955,"Boone County, WV",1,1,2,2012,54,005
2599,1099,"Boone County, WV",2,1,2,2012,54,005
1380,750,"Boone County, WV",3,1,2,2012,54,005
4115,1312,"Boone County, WV",4,1,2,2012,54,005
2736,562,"Boone County, WV",5,1,2,2012,54,005
7661,1310,"Boone County, WV",0,2,0,2012,54,005
2106,828,"Boone County, WV",1,2,0,2012,54,005
2785,969,"Boone County, WV",2,2,0,2012,54,005
1396,631,"Boone County, WV",3,2,0,2012,54,005
4612,1197,"Boone County, WV",4,2,0,2012,54,005
3216,566,"Boone County, WV",5,2,0,2012,54,005
3802,672,"Boone County, WV",0,2,1,2012,54,005
964,409,"Boone County, WV",1,2,1,2012,54,005
1312,485,"Boone County, WV",2,2,1,2012,54,005
631,312,"Boone County, WV",3,2,1,2012,54,005
2219,606,"Boone County, WV",4,2,1,2012,54,005
1588,294,"Boone County, WV",5,2,1,2012,54,005
764,319,"Boone County, WV",3,2,2,2012,54,005
3859,638,"Boone County, WV",0,2,2,2012,54,005
1142,419,"Boone County, WV",1,2,2,2012,54,005
1473,484,"Boone County, WV",2,2,2,2012,54,005
2393,590,"Boone County, WV",4,2,2,2012,54,005
1628,271,"Boone County, WV",5,2,2,2012,54,005
4968,748,"Boone County, WV",0,3,0,2012,54,005
1368,470,"Boone County, WV",1,3,0,2012,54,005
1790,552,"Boone County, WV",2,3,0,2012,54,005
956,370,"Boone County, WV",3,3,0,2012,54,005
2868,679,"Boone County, WV",4,3,0,2012,54,005
1912,309,"Boone County, WV",5,3,0,2012,54,005
2467,360,"Boone County, WV",0,3,1,2012,54,005
621,213,"Boone County, WV",1,3,1,2012,54,005
835,254,"Boone County, WV",2,3,1,2012,54,005
422,166,"Boone County, WV",3,3,1,2012,54,005
1385,321,"Boone County, WV",4,3,1,2012,54,005
963,154,"Boone County, WV",5,3,1,2012,54,005
2501,389,"Boone County, WV",0,3,2,2012,54,005
747,257,"Boone County, WV",1,3,2,2012,54,005
955,298,"Boone County, WV",2,3,2,2012,54,005
534,204,"Boone County, WV",3,3,2,2012,54,005
1483,358,"Boone County, WV",4,3,2,2012,54,005
949,154,"Boone County, WV",5,3,2,2012,54,005
5448,227,"Boone County, WV",0,4,0,2012,54,005
2559,128,"Boone County, WV",1,4,0,2012,54,005
3061,159,"Boone County, WV",2,4,0,2012,54,005
1885,89,"Boone County, WV",3,4,0,2012,54,005
4398,207,"Boone County, WV",4,4,0,2012,54,005
2514,118,"Boone County, WV",5,4,0,2012,54,005
9102,2318,"Braxton County, WV",0,0,0,2012,54,007
4002,1548,"Braxton County, WV",1,0,0,2012,54,007
4889,1791,"Braxton County, WV",2,0,0,2012,54,007
2834,1163,"Braxton County, WV",3,0,0,2012,54,007
7023,2137,"Braxton County, WV",4,0,0,2012,54,007
4190,974,"Braxton County, WV",5,0,0,2012,54,007
4537,1199,"Braxton County, WV",0,0,1,2012,54,007
1924,774,"Braxton County, WV",1,0,1,2012,54,007
2070,509,"Braxton County, WV",5,0,1,2012,54,007
2355,900,"Braxton County, WV",2,0,1,2012,54,007
1352,578,"Braxton County, WV",3,0,1,2012,54,007
3422,1087,"Braxton County, WV",4,0,1,2012,54,007
4566,1119,"Braxton County, WV",0,0,2,2012,54,007
2078,774,"Braxton County, WV",1,0,2,2012,54,007
2534,891,"Braxton County, WV",2,0,2,2012,54,007
1482,585,"Braxton County, WV",3,0,2,2012,54,007
3601,1050,"Braxton County, WV",4,0,2,2012,54,007
2119,465,"Braxton County, WV",5,0,2,2012,54,007
6397,2166,"Braxton County, WV",0,1,0,2012,54,007
2400,1450,"Braxton County, WV",1,1,0,2012,54,007
3030,1674,"Braxton County, WV",2,1,0,2012,54,007
1642,1094,"Braxton County, WV",3,1,0,2012,54,007
4631,1996,"Braxton County, WV",4,1,0,2012,54,007
2989,901,"Braxton County, WV",5,1,0,2012,54,007
3181,1128,"Braxton County, WV",0,1,1,2012,54,007
1122,727,"Braxton County, WV",1,1,1,2012,54,007
1427,844,"Braxton County, WV",2,1,1,2012,54,007
760,545,"Braxton County, WV",3,1,1,2012,54,007
2220,1021,"Braxton County, WV",4,1,1,2012,54,007
1461,476,"Braxton County, WV",5,1,1,2012,54,007
3216,1037,"Braxton County, WV",0,1,2,2012,54,007
1278,723,"Braxton County, WV",1,1,2,2012,54,007
1603,829,"Braxton County, WV",2,1,2,2012,54,007
883,549,"Braxton County, WV",3,1,2,2012,54,007
2411,975,"Braxton County, WV",4,1,2,2012,54,007
1528,425,"Braxton County, WV",5,1,2,2012,54,007
4244,1077,"Braxton County, WV",0,2,0,2012,54,007
1455,696,"Braxton County, WV",1,2,0,2012,54,007
1869,815,"Braxton County, WV",2,2,0,2012,54,007
981,516,"Braxton County, WV",3,2,0,2012,54,007
2965,993,"Braxton County, WV",4,2,0,2012,54,007
1984,477,"Braxton County, WV",5,2,0,2012,54,007
2165,510,"Braxton County, WV",0,2,1,2012,54,007
720,320,"Braxton County, WV",1,2,1,2012,54,007
921,374,"Braxton County, WV",2,2,1,2012,54,007
2079,567,"Braxton County, WV",0,2,2,2012,54,007
488,238,"Braxton County, WV",3,2,1,2012,54,007
1479,464,"Braxton County, WV",4,2,1,2012,54,007
990,226,"Braxton County, WV",5,2,1,2012,54,007
736,376,"Braxton County, WV",1,2,2,2012,54,007
949,441,"Braxton County, WV",2,2,2,2012,54,007
493,277,"Braxton County, WV",3,2,2,2012,54,007
1487,529,"Braxton County, WV",4,2,2,2012,54,007
993,251,"Braxton County, WV",5,2,2,2012,54,007
2796,609,"Braxton County, WV",0,3,0,2012,54,007
985,384,"Braxton County, WV",1,3,0,2012,54,007
1237,450,"Braxton County, WV",2,3,0,2012,54,007
684,287,"Braxton County, WV",3,3,0,2012,54,007
1938,558,"Braxton County, WV",4,3,0,2012,54,007
1254,271,"Braxton County, WV",5,3,0,2012,54,007
1436,280,"Braxton County, WV",0,3,1,2012,54,007
494,173,"Braxton County, WV",1,3,1,2012,54,007
610,200,"Braxton County, WV",2,3,1,2012,54,007
344,130,"Braxton County, WV",3,3,1,2012,54,007
955,251,"Braxton County, WV",4,3,1,2012,54,007
610,121,"Braxton County, WV",5,3,1,2012,54,007
1361,329,"Braxton County, WV",0,3,2,2012,54,007
491,211,"Braxton County, WV",1,3,2,2012,54,007
627,250,"Braxton County, WV",2,3,2,2012,54,007
340,156,"Braxton County, WV",3,3,2,2012,54,007
983,307,"Braxton County, WV",4,3,2,2012,54,007
644,150,"Braxton County, WV",5,3,2,2012,54,007
2844,169,"Braxton County, WV",0,4,0,2012,54,007
1673,110,"Braxton County, WV",1,4,0,2012,54,007
1944,130,"Braxton County, WV",2,4,0,2012,54,007
1245,77,"Braxton County, WV",3,4,0,2012,54,007
2508,158,"Braxton County, WV",4,4,0,2012,54,007
1264,80,"Braxton County, WV",5,4,0,2012,54,007
15453,2818,"Brooke County, WV",0,0,0,2012,54,009
4863,1864,"Brooke County, WV",1,0,0,2012,54,009
6321,2160,"Brooke County, WV",2,0,0,2012,54,009
2982,1263,"Brooke County, WV",3,0,0,2012,54,009
10432,2586,"Brooke County, WV",4,0,0,2012,54,009
3059,1128,"Brooke County, WV",2,0,1,2012,54,009
7449,1324,"Brooke County, WV",5,0,0,2012,54,009
7683,1516,"Brooke County, WV",0,0,1,2012,54,009
2311,961,"Brooke County, WV",1,0,1,2012,54,009
1386,632,"Brooke County, WV",3,0,1,2012,54,009
5072,1370,"Brooke County, WV",4,0,1,2012,54,009
3686,737,"Brooke County, WV",5,0,1,2012,54,009
7770,1302,"Brooke County, WV",0,0,2,2012,54,009
2553,903,"Brooke County, WV",1,0,2,2012,54,009
3262,1033,"Brooke County, WV",2,0,2,2012,54,009
1597,630,"Brooke County, WV",3,0,2,2012,54,009
5360,1217,"Brooke County, WV",4,0,2,2012,54,009
3763,586,"Brooke County, WV",5,0,2,2012,54,009
11350,2639,"Brooke County, WV",0,1,0,2012,54,009
2975,1736,"Brooke County, WV",1,1,0,2012,54,009
3980,2011,"Brooke County, WV",2,1,0,2012,54,009
1756,1180,"Brooke County, WV",3,1,0,2012,54,009
7140,2417,"Brooke County, WV",4,1,0,2012,54,009
5383,1237,"Brooke County, WV",5,1,0,2012,54,009
5561,1424,"Brooke County, WV",0,1,1,2012,54,009
1320,894,"Brooke County, WV",1,1,1,2012,54,009
1814,1050,"Brooke County, WV",2,1,1,2012,54,009
735,588,"Brooke County, WV",3,1,1,2012,54,009
3343,1283,"Brooke County, WV",4,1,1,2012,54,009
2608,695,"Brooke County, WV",5,1,1,2012,54,009
5788,1214,"Brooke County, WV",0,1,2,2012,54,009
1656,842,"Brooke County, WV",1,1,2,2012,54,009
2166,961,"Brooke County, WV",2,1,2,2012,54,009
1021,592,"Brooke County, WV",3,1,2,2012,54,009
3796,1134,"Brooke County, WV",4,1,2,2012,54,009
2775,542,"Brooke County, WV",5,1,2,2012,54,009
7410,1360,"Brooke County, WV",0,2,0,2012,54,009
1679,845,"Brooke County, WV",1,2,0,2012,54,009
2330,1003,"Brooke County, WV",2,2,0,2012,54,009
961,556,"Brooke County, WV",3,2,0,2012,54,009
4420,1238,"Brooke County, WV",4,2,0,2012,54,009
3459,682,"Brooke County, WV",5,2,0,2012,54,009
3656,698,"Brooke County, WV",0,2,1,2012,54,009
2090,625,"Brooke County, WV",4,2,1,2012,54,009
800,424,"Brooke County, WV",1,2,1,2012,54,009
1126,507,"Brooke County, WV",2,2,1,2012,54,009
445,274,"Brooke County, WV",3,2,1,2012,54,009
1645,351,"Brooke County, WV",5,2,1,2012,54,009
3754,663,"Brooke County, WV",0,2,2,2012,54,009
880,422,"Brooke County, WV",1,2,2,2012,54,009
1203,496,"Brooke County, WV",2,2,2,2012,54,009
516,282,"Brooke County, WV",3,2,2,2012,54,009
2330,613,"Brooke County, WV",4,2,2,2012,54,009
1814,331,"Brooke County, WV",5,2,2,2012,54,009
4947,790,"Brooke County, WV",0,3,0,2012,54,009
1175,481,"Brooke County, WV",1,3,0,2012,54,009
1611,576,"Brooke County, WV",2,3,0,2012,54,009
695,317,"Brooke County, WV",3,3,0,2012,54,009
2888,714,"Brooke County, WV",4,3,0,2012,54,009
2192,396,"Brooke County, WV",5,3,0,2012,54,009
2429,402,"Brooke County, WV",0,3,1,2012,54,009
560,239,"Brooke County, WV",1,3,1,2012,54,009
772,287,"Brooke County, WV",2,3,1,2012,54,009
328,159,"Brooke County, WV",3,3,1,2012,54,009
1378,358,"Brooke County, WV",4,3,1,2012,54,009
1049,199,"Brooke County, WV",5,3,1,2012,54,009
2519,388,"Brooke County, WV",0,3,2,2012,54,009
615,242,"Brooke County, WV",1,3,2,2012,54,009
839,289,"Brooke County, WV",2,3,2,2012,54,009
367,158,"Brooke County, WV",3,3,2,2012,54,009
1510,355,"Brooke County, WV",4,3,2,2012,54,009
1143,197,"Brooke County, WV",5,3,2,2012,54,009
4331,205,"Brooke County, WV",0,4,0,2012,54,009
1978,147,"Brooke County, WV",1,4,0,2012,54,009
2452,170,"Brooke County, WV",2,4,0,2012,54,009
1290,97,"Brooke County, WV",3,4,0,2012,54,009
3462,193,"Brooke County, WV",4,4,0,2012,54,009
2173,97,"Brooke County, WV",5,4,0,2012,54,009
63472,14186,"Cabell County, WV",0,0,0,2012,54,011
24919,9650,"Cabell County, WV",1,0,0,2012,54,011
30541,11036,"Cabell County, WV",2,0,0,2012,54,011
31085,7600,"Cabell County, WV",0,0,1,2012,54,011
17918,7346,"Cabell County, WV",3,0,0,2012,54,011
44336,13053,"Cabell County, WV",4,0,0,2012,54,011
26418,5707,"Cabell County, WV",5,0,0,2012,54,011
11667,5049,"Cabell County, WV",1,0,1,2012,54,011
14530,5818,"Cabell County, WV",2,0,1,2012,54,011
8293,3813,"Cabell County, WV",3,0,1,2012,54,011
21139,6907,"Cabell County, WV",4,0,1,2012,54,011
12846,3094,"Cabell County, WV",5,0,1,2012,54,011
32387,6586,"Cabell County, WV",0,0,2,2012,54,011
13252,4601,"Cabell County, WV",1,0,2,2012,54,011
16011,5218,"Cabell County, WV",2,0,2,2012,54,011
9625,3533,"Cabell County, WV",3,0,2,2012,54,011
23197,6146,"Cabell County, WV",4,0,2,2012,54,011
13572,2614,"Cabell County, WV",5,0,2,2012,54,011
45455,13471,"Cabell County, WV",0,1,0,2012,54,011
15597,9189,"Cabell County, WV",1,1,0,2012,54,011
19511,10488,"Cabell County, WV",2,1,0,2012,54,011
11033,7025,"Cabell County, WV",3,1,0,2012,54,011
29759,12392,"Cabell County, WV",4,1,0,2012,54,011
18726,5367,"Cabell County, WV",5,1,0,2012,54,011
21748,7248,"Cabell County, WV",0,1,1,2012,54,011
6947,4820,"Cabell County, WV",1,1,1,2012,54,011
8894,5547,"Cabell County, WV",2,1,1,2012,54,011
4764,3650,"Cabell County, WV",3,1,1,2012,54,011
13613,6581,"Cabell County, WV",4,1,1,2012,54,011
8849,2931,"Cabell County, WV",5,1,1,2012,54,011
23707,6223,"Cabell County, WV",0,1,2,2012,54,011
8649,4368,"Cabell County, WV",1,1,2,2012,54,011
10616,4942,"Cabell County, WV",2,1,2,2012,54,011
6269,3375,"Cabell County, WV",3,1,2,2012,54,011
16146,5811,"Cabell County, WV",4,1,2,2012,54,011
9877,2436,"Cabell County, WV",5,1,2,2012,54,011
25245,5284,"Cabell County, WV",0,2,0,2012,54,011
6644,3251,"Cabell County, WV",1,2,0,2012,54,011
8858,3873,"Cabell County, WV",2,2,0,2012,54,011
12320,2602,"Cabell County, WV",0,2,1,2012,54,011
4331,2306,"Cabell County, WV",3,2,0,2012,54,011
14671,4766,"Cabell County, WV",4,2,0,2012,54,011
10340,2460,"Cabell County, WV",5,2,0,2012,54,011
3201,1587,"Cabell County, WV",1,2,1,2012,54,011
4339,1904,"Cabell County, WV",2,2,1,2012,54,011
2042,1113,"Cabell County, WV",3,2,1,2012,54,011
6988,2324,"Cabell County, WV",4,2,1,2012,54,011
4946,1211,"Cabell County, WV",5,2,1,2012,54,011
12925,2682,"Cabell County, WV",0,2,2,2012,54,011
3443,1664,"Cabell County, WV",1,2,2,2012,54,011
4519,1969,"Cabell County, WV",2,2,2,2012,54,011
2290,1192,"Cabell County, WV",3,2,2,2012,54,011
7684,2442,"Cabell County, WV",4,2,2,2012,54,011
5394,1250,"Cabell County, WV",5,2,2,2012,54,011
16150,2822,"Cabell County, WV",0,3,0,2012,54,011
4000,1587,"Cabell County, WV",1,3,0,2012,54,011
5378,1951,"Cabell County, WV",2,3,0,2012,54,011
2665,1116,"Cabell County, WV",3,3,0,2012,54,011
8946,2491,"Cabell County, WV",4,3,0,2012,54,011
6281,1375,"Cabell County, WV",5,3,0,2012,54,011
7836,1274,"Cabell County, WV",0,3,1,2012,54,011
1928,709,"Cabell County, WV",1,3,1,2012,54,011
2622,875,"Cabell County, WV",2,3,1,2012,54,011
1248,490,"Cabell County, WV",3,3,1,2012,54,011
4208,1107,"Cabell County, WV",4,3,1,2012,54,011
2960,616,"Cabell County, WV",5,3,1,2012,54,011
8314,1548,"Cabell County, WV",0,3,2,2012,54,011
2071,878,"Cabell County, WV",1,3,2,2012,54,011
2756,1075,"Cabell County, WV",2,3,2,2012,54,011
1417,625,"Cabell County, WV",3,3,2,2012,54,011
4738,1384,"Cabell County, WV",4,3,2,2012,54,011
3321,759,"Cabell County, WV",5,3,2,2012,54,011
18851,811,"Cabell County, WV",0,4,0,2012,54,011
9722,529,"Cabell County, WV",1,4,0,2012,54,011
11509,626,"Cabell County, WV",2,4,0,2012,54,011
7186,374,"Cabell County, WV",3,4,0,2012,54,011
2237,874,"Calhoun County, WV",1,0,0,2012,54,013
15225,752,"Cabell County, WV",4,4,0,2012,54,011
8039,379,"Cabell County, WV",5,4,0,2012,54,011
4876,1275,"Calhoun County, WV",0,0,0,2012,54,013
2750,1001,"Calhoun County, WV",2,0,0,2012,54,013
1471,630,"Calhoun County, WV",3,0,0,2012,54,013
3845,1186,"Calhoun County, WV",4,0,0,2012,54,013
2374,556,"Calhoun County, WV",5,0,0,2012,54,013
2444,668,"Calhoun County, WV",0,0,1,2012,54,013
1072,435,"Calhoun County, WV",1,0,1,2012,54,013
1337,505,"Calhoun County, WV",2,0,1,2012,54,013
680,304,"Calhoun County, WV",3,0,1,2012,54,013
1911,613,"Calhoun County, WV",4,0,1,2012,54,013
1231,309,"Calhoun County, WV",5,0,1,2012,54,013
2432,607,"Calhoun County, WV",0,0,2,2012,54,013
1164,440,"Calhoun County, WV",1,0,2,2012,54,013
1414,496,"Calhoun County, WV",2,0,2,2012,54,013
790,326,"Calhoun County, WV",3,0,2,2012,54,013
1934,572,"Calhoun County, WV",4,0,2,2012,54,013
1143,247,"Calhoun County, WV",5,0,2,2012,54,013
3465,1200,"Calhoun County, WV",0,1,0,2012,54,013
1385,824,"Calhoun County, WV",1,1,0,2012,54,013
1753,941,"Calhoun County, WV",2,1,0,2012,54,013
863,596,"Calhoun County, WV",3,1,0,2012,54,013
2595,1115,"Calhoun County, WV",4,1,0,2012,54,013
1732,519,"Calhoun County, WV",5,1,0,2012,54,013
1728,632,"Calhoun County, WV",0,1,1,2012,54,013
647,410,"Calhoun County, WV",1,1,1,2012,54,013
835,476,"Calhoun County, WV",2,1,1,2012,54,013
387,288,"Calhoun County, WV",3,1,1,2012,54,013
1277,579,"Calhoun County, WV",4,1,1,2012,54,013
890,291,"Calhoun County, WV",5,1,1,2012,54,013
1736,568,"Calhoun County, WV",0,1,2,2012,54,013
738,414,"Calhoun County, WV",1,1,2,2012,54,013
918,465,"Calhoun County, WV",2,1,2,2012,54,013
477,308,"Calhoun County, WV",3,1,2,2012,54,013
1318,536,"Calhoun County, WV",4,1,2,2012,54,013
841,228,"Calhoun County, WV",5,1,2,2012,54,013
541,304,"Calhoun County, WV",3,2,0,2012,54,013
2305,608,"Calhoun County, WV",0,2,0,2012,54,013
865,416,"Calhoun County, WV",1,2,0,2012,54,013
1098,474,"Calhoun County, WV",2,2,0,2012,54,013
1665,566,"Calhoun County, WV",4,2,0,2012,54,013
1124,262,"Calhoun County, WV",5,2,0,2012,54,013
1163,301,"Calhoun County, WV",0,2,1,2012,54,013
424,200,"Calhoun County, WV",1,2,1,2012,54,013
542,228,"Calhoun County, WV",2,2,1,2012,54,013
260,145,"Calhoun County, WV",3,2,1,2012,54,013
838,277,"Calhoun County, WV",4,2,1,2012,54,013
578,133,"Calhoun County, WV",5,2,1,2012,54,013
1142,307,"Calhoun County, WV",0,2,2,2012,54,013
441,217,"Calhoun County, WV",1,2,2,2012,54,013
556,246,"Calhoun County, WV",2,2,2,2012,54,013
281,159,"Calhoun County, WV",3,2,2,2012,54,013
826,288,"Calhoun County, WV",4,2,2,2012,54,013
545,129,"Calhoun County, WV",5,2,2,2012,54,013
1556,341,"Calhoun County, WV",0,3,0,2012,54,013
603,231,"Calhoun County, WV",1,3,0,2012,54,013
757,265,"Calhoun County, WV",2,3,0,2012,54,013
382,167,"Calhoun County, WV",3,3,0,2012,54,013
1116,317,"Calhoun County, WV",4,3,0,2012,54,013
734,149,"Calhoun County, WV",5,3,0,2012,54,013
797,164,"Calhoun County, WV",0,3,1,2012,54,013
297,106,"Calhoun County, WV",1,3,1,2012,54,013
376,123,"Calhoun County, WV",2,3,1,2012,54,013
181,76,"Calhoun County, WV",3,3,1,2012,54,013
574,151,"Calhoun County, WV",4,3,1,2012,54,013
393,75,"Calhoun County, WV",5,3,1,2012,54,013
758,178,"Calhoun County, WV",0,3,2,2012,54,013
307,125,"Calhoun County, WV",1,3,2,2012,54,013
382,142,"Calhoun County, WV",2,3,2,2012,54,013
201,92,"Calhoun County, WV",3,3,2,2012,54,013
541,166,"Calhoun County, WV",4,3,2,2012,54,013
341,74,"Calhoun County, WV",5,3,2,2012,54,013
1481,82,"Calhoun County, WV",0,4,0,2012,54,013
888,55,"Calhoun County, WV",1,4,0,2012,54,013
676,40,"Calhoun County, WV",5,4,0,2012,54,013
1041,65,"Calhoun County, WV",2,4,0,2012,54,013
633,37,"Calhoun County, WV",3,4,0,2012,54,013
1309,77,"Calhoun County, WV",4,4,0,2012,54,013
6250,1433,"Clay County, WV",0,0,0,2012,54,015
2928,997,"Clay County, WV",1,0,0,2012,54,015
3610,1137,"Clay County, WV",2,0,0,2012,54,015
2040,762,"Clay County, WV",3,0,0,2012,54,015
4986,1337,"Clay County, WV",4,0,0,2012,54,015
2947,575,"Clay County, WV",5,0,0,2012,54,015
